field_1,wkt_geom,field_1_1,osmid,color,y,x,street_cou,lon,lat,highway,ref,geometry
"1609",Point (128.59289179999998964 35.85116029999999654),"5371","2102754967",#0d0887,"3967516.65","463239.3854","3","128.5928918","35.8511603",,,POINT (463239.38537930313 3967516.6503509856)
"1610",Point (128.59307649999999512 35.84955349999999896),"5372","2102755349",#0d0887,"3967338.366","463255.322","3","128.5930765","35.8495535",,,POINT (463255.3220085418 3967338.3663811767)
"1611",Point (128.592462299999994 35.85158650000000335),"5373","1357514783",#0d0887,"3967564.083","463200.7996","3","128.5924623","35.8515865",,,POINT (463200.7995768457 3967564.082848721)
"1612",Point (128.59236319999999409 35.85158630000000102),"5374","2102755029",#0d0887,"3967564.098","463191.8511","3","128.5923632","35.8515863",,,POINT (463191.8510601174 3967564.097949784)
"1613",Point (128.59329669999999624 35.8515658999999971),"5375","2107083312",#0d0887,"3967561.484","463276.1338","4","128.5932967","35.8515659",,,POINT (463276.1338224936 3967561.4844857273)
"1617",Point (128.5912275999999963 35.84428439999999938),"5379","1359186976",#0d0887,"3966754.652","463085.926","3","128.5912276","35.8442844",,,POINT (463085.9260289883 3966754.652416337)
"1618",Point (128.59096020000001204 35.84529930000000064),"5380","7710282455",#0d0887,"3966867.319","463062.249","3","128.5909602","35.8452993",,,POINT (463062.24901624146 3966867.318573265)
"1619",Point (128.59118720000000735 35.8428387000000015),"5381","1359186934",#0d0887,"3966594.321","463081.6077","3","128.5911872","35.8428387",,,POINT (463081.60773675813 3966594.3212901754)
"1620",Point (128.59065209999999979 35.84284829999999999),"5382","9449866844",#0d0887,"3966595.588","463033.289","3","128.5906521","35.8428483",,,POINT (463033.28900224855 3966595.5880846605)
"1621",Point (128.59120169999999916 35.84335910000000069),"5383","1359186957",#0d0887,"3966652.035","463083.1583","3","128.5912017","35.8433591",,,POINT (463083.1583369303 3966652.0347401937)
"1623",Point (128.59209480000001236 35.84333829999999921),"5385","1359186954",#0d0887,"3966649.391","463163.8012","3","128.5920948","35.8433383",,,POINT (463163.8012272117 3966649.3911558143)
"1624",Point (128.59209889999999632 35.84359440000000063),"5386","1359186966",#0d0887,"3966677.794","463164.2899","3","128.5920989","35.8435944",,,POINT (463164.2898990884 3966677.794331787)
"1625",Point (128.59122679999998695 35.84381410000000301),"5387","4309598506",#0d0887,"3966702.491","463085.6359","4","128.5912268","35.8438141",,,POINT (463085.6358582541 3966702.490510642)
"1626",Point (128.59253309999999715 35.8438135000000031),"5388","1359186971",#0d0887,"3966701.932","463203.602","3","128.5925331","35.8438135",,,POINT (463203.6019548235 3966701.9319059923)
"1627",Point (128.59210200000001123 35.84378430000000293),"5389","1359186968",#0d0887,"3966698.855","463164.6577","3","128.592102","35.8437843",,,POINT (463164.657653881 3966698.8554702103)
"1628",Point (128.59041999999999462 35.8438391999999979),"5390","1359186973",#0d0887,"3966705.579","463012.7888","3","128.59042","35.8438392",,,POINT (463012.7888467906 3966705.5791097335)
"1629",Point (128.59041060000001266 35.84356489999999695),"5391","3758521710",#0d0887,"3966675.159","463011.8126","3","128.5904106","35.8435649",,,POINT (463011.8126159037 3966675.159330975)
"1630",Point (128.59042999999999779 35.84429810000000316),"5392","9449866875",#0d0887,"3966756.473","463013.905","4","128.59043","35.8442981",,,POINT (463013.9049625341 3966756.473134869)
"1663",Point (128.60423660000000723 35.82227149999999938),"5469","1439318842",#0d0887,"3964308.32","464250.833","5","128.6042366","35.8222715",,,POINT (464250.8330061602 3964308.3195054345)
"1665",Point (128.60003040000000851 35.81425689999999662),"5471","1430151535",#0d0887,"3963420.947","463867.255","4","128.6000304","35.8142569",,,POINT (463867.2549852337 3963420.947487036)
"1666",Point (128.60013910000000692 35.81439850000000291),"5472","8455946941",#0d0887,"3963436.613","463877.139","4","128.6001391","35.8143985",,,POINT (463877.138992967 3963436.612523681)
"1667",Point (128.5994555000000048 35.81432410000000033),"5473","8455946942",#0d0887,"3963428.613","463815.3495","4","128.5994555","35.8143241",,,POINT (463815.34947145317 3963428.6130841845)
"1672",Point (128.60152919999998744 35.81011440000000334),"5494","8628936770",#0d0887,"3962960.942","464000.7857","3","128.6015292","35.8101144",,,POINT (464000.7856560034 3962960.942485709)
"1679",Point (128.60490830000000528 35.82216660000000275),"5593","1439318412",#0d0887,"3964296.44","464311.4608","1","128.6049083","35.8221666",,,POINT (464311.46077747643 3964296.4397339723)
"1680",Point (128.60533509999999069 35.82081829999999911),"5594","1439318846",#0d0887,"3964146.741","464349.4108","3","128.6053351","35.8208183",,,POINT (464349.4108368179 3964146.741371947)
"1681",Point (128.60718819999999596 35.81844319999999726),"5595","1439318415",#0d0887,"3963882.641","464515.7476","1","128.6071882","35.8184432",,,POINT (464515.74761993816 3963882.640779782)
"1683",Point (128.60430070000001024 35.82263100000000122),"5597","8455930814",#0d0887,"3964348.169","464256.7843","4","128.6043007","35.822631",,,POINT (464256.78433700884 3964348.1690245937)
"1689",Point (128.58979540000001407 35.84152420000000205),"7253","9449866880",#0d0887,"3966449.053","462955.3075","3","128.5897954","35.8415242",,,POINT (462955.30746202124 3966449.052722764)
"1690",Point (128.58974749999998721 35.84529100000000312),"7302","2607669341",#0d0887,"3966866.857","462952.7334","3","128.5897475","35.845291",,,POINT (462952.7334339161 3966866.8565141875)
"1691",Point (128.59012219999999616 35.84516310000000061),"7303","7710282446",#0d0887,"3966852.529","462986.5109","3","128.5901222","35.8451631",,,POINT (462986.51093791076 3966852.5289689195)
"1692",Point (128.5766072000000122 35.89285449999999855),"7474","4664980406",#0d0887,"3972147.329","461788.9527","4","128.5766072","35.8928545",,,POINT (461788.9527039318 3972147.329476023)
"1693",Point (128.58053490000000352 35.8932526999999979),"7476","1723440175",#0d0887,"3972189.967","462143.6178","3","128.5805349","35.8932527",,,POINT (462143.6177868439 3972189.9666589005)
"1694",Point (128.58078169999998863 35.89406970000000285),"7477","1723440186",#0d0887,"3972280.487","462166.2801","3","128.5807817","35.8940697",,,POINT (462166.2801325936 3972280.4874817)
"1695",Point (128.57855010000000107 35.89282690000000287),"7478","1723440183",#0d0887,"3972143.51","461964.2865","3","128.5785501","35.8928269",,,POINT (461964.2865256985 3972143.51033277)
"1696",Point (128.5811463999999944 35.89403500000000236),"7480","1723440178",#0d0887,"3972276.498","462199.1774","3","128.5811464","35.894035",,,POINT (462199.1773602811 3972276.4976483365)
"1697",Point (128.58132879999999432 35.89466949999999912),"7481","1723440190",#0d0887,"3972346.802","462215.9402","4","128.5813288","35.8946695",,,POINT (462215.9402426285 3972346.8017849633)
"1698",Point (128.58164329999999609 35.89386640000000028),"7482","7712487982",#0d0887,"3972257.606","462243.9419","3","128.5816433","35.8938664",,,POINT (462243.94193462766 3972257.6055249292)
"1699",Point (128.57886080000000106 35.89174659999999761),"7483","6110873960",#0d0887,"3972023.57","461991.8109","3","128.5788608","35.8917466",,,POINT (461991.8109205152 3972023.5695244684)
"1702",Point (128.57611239999999952 35.89108110000000096),"7492","4654974166",#0d0887,"3971950.829","461743.4438","3","128.5761124","35.8910811",,,POINT (461743.44379255106 3971950.828922951)
"1703",Point (128.577611399999995 35.89077679999999759),"7493","6110873961",#0d0887,"3971916.492","461878.5859","3","128.5776114","35.8907768",,,POINT (461878.58592488547 3971916.4921876024)
"1704",Point (128.57722810000001346 35.89208099999999746),"7494","1723440542",#0d0887,"3972061.295","461844.6179","4","128.5772281","35.892081",,,POINT (461844.61789147556 3972061.295230081)
"1705",Point (128.5764398999999969 35.89225499999999869),"7500","4664980407",#0d0887,"3972080.902","461773.5657","4","128.5764399","35.892255",,,POINT (461773.5656686212 3972080.902209775)
"1706",Point (128.57790159999998991 35.89182910000000248),"7501","6110873958",#0d0887,"3972033.093","461905.2813","3","128.5779016","35.8918291",,,POINT (461905.2812906845 3972033.093363163)
"1707",Point (128.57701910000000112 35.88865129999999937),"7663","1723593046",#0d0887,"3971680.977","461824.1091","4","128.5770191","35.8886513",,,POINT (461824.10908613383 3971680.9766784254)
"1708",Point (128.57621389999999906 35.88864650000000012),"7664","1723593048",#0d0887,"3971680.759","461751.4335","4","128.5762139","35.8886465",,,POINT (461751.43351018784 3971680.7591036144)
"1709",Point (128.57729180000001179 35.8880075000000005),"7665","7592224524",#0d0887,"3971609.464","461848.4128","4","128.5772918","35.8880075",,,POINT (461848.41277916485 3971609.4640838187)
"1710",Point (128.57725510000000213 35.88949050000000085),"7666","7592224523",#0d0887,"3971773.963","461845.8118","3","128.5772551","35.8894905",,,POINT (461845.8118475232 3971773.9631449976)
"1711",Point (128.57546320000000151 35.88878030000000052),"7667","7592224498",#0d0887,"3971695.893","461683.7436","4","128.5754632","35.8887803",,,POINT (461683.7435908895 3971695.8933736365)
"1718",Point (128.59120200000000978 35.83959310000000187),"8983","2092004561",#0d0887,"3966234.338","463081.4404","4","128.591202","35.8395931",,,POINT (463081.4403514104 3966234.337859279)
"1719",Point (128.59018929999999159 35.83961990000000242),"8984","3737632058",#0d0887,"3966237.693","462989.9953","4","128.5901893","35.8396199",,,POINT (462989.9953385594 3966237.6928676483)
"1720",Point (128.59162850000001299 35.83962300000000312),"8985","2640615558",#0d0887,"3966237.493","463119.9716","3","128.5916285","35.839623",,,POINT (463119.9716261137 3966237.493315197)
"1721",Point (128.5912106000000108 35.83984590000000026),"8986","3036387476",#0d0887,"3966262.373","463082.3342","3","128.5912106","35.8398459",,,POINT (463082.3341560578 3966262.3733061105)
"1722",Point (128.59118060000000128 35.83918210000000215),"8987","2097599340",#0d0887,"3966188.761","463079.3173","3","128.5911806","35.8391821",,,POINT (463079.31725816615 3966188.7608797485)
"1728",Point (128.59228120000000217 35.83759830000000335),"9015","2097600564",#0d0887,"3966012.683","463177.9816","3","128.5922812","35.8375983",,,POINT (463177.9816190772 3966012.682933443)
"1729",Point (128.59230130000000258 35.83916510000000244),"9016","2097599341",#0d0887,"3966186.453","463180.5209","3","128.5923013","35.8391651",,,POINT (463180.52091779665 3966186.453100382)
"1742",Point (128.59234490000000051 35.85000689999999679),"9030","2102754968",#0d0887,"3967388.929","463189.4686","3","128.5923449","35.8500069",,,POINT (463189.4686498107 3967388.9292473583)
"1743",Point (128.59146780000000376 35.84924380000000355),"9031","2102759581",#0d0887,"3967304.622","463109.9142","3","128.5914678","35.8492438",,,POINT (463109.91421002144 3967304.622134132)
"1744",Point (128.59273150000001351 35.85005919999999691),"9032","2102755351",#0d0887,"3967394.585","463224.4023","3","128.5927315","35.8500592",,,POINT (463224.40227839863 3967394.5845830124)
"1745",Point (128.59246989999999755 35.85002380000000244),"9033","2102759945",#0d0887,"3967390.757","463200.7638","3","128.5924699","35.8500238",,,POINT (463200.76379648264 3967390.756644962)
"1746",Point (128.59200619999998594 35.84843930000000256),"9034","2102759951",#0d0887,"3967215.19","463158.1594","3","128.5920062","35.8484393",,,POINT (463158.1593805427 3967215.189970802)
"1747",Point (128.59170919999999683 35.84913730000000243),"9035","2102760272",#0d0887,"3967292.719","463131.6632","3","128.5917092","35.8491373",,,POINT (463131.6632295952 3967292.7189284973)
"1748",Point (128.59201500000000351 35.84876990000000063),"9036","2102759899",#0d0887,"3967251.854","463159.1069","3","128.592015","35.8487699",,,POINT (463159.10693904926 3967251.8543972922)
"1749",Point (128.59228029999999876 35.84898510000000016),"9037","2102760279",#0d0887,"3967275.623","463183.163","3","128.5922803","35.8489851",,,POINT (463183.1630316943 3967275.6229389235)
"1750",Point (128.5920016999999973 35.84860820000000103),"9038","2102760898",#0d0887,"3967233.925","463157.8312","3","128.5920017","35.8486082",,,POINT (463157.8311530025 3967233.924821132)
"1752",Point (128.59061140000000023 35.85097970000000345),"9044","2106988639",#0d0887,"3967497.479","463033.3874","4","128.5906114","35.8509797",,,POINT (463033.3873602781 3967497.478831557)
"1754",Point (128.593812000000014 35.85451780000000355),"9292","2107076481",#0d0887,"3967888.695","463324.0233","3","128.593812","35.8545178",,,POINT (463324.02332396765 3967888.694594425)
"1755",Point (128.59388169999999718 35.8550656000000032),"9293","2107083550",#0d0887,"3967949.427","463330.569","3","128.5938817","35.8550656",,,POINT (463330.56904247345 3967949.426501043)
"1756",Point (128.59411320000000956 35.8532439000000025),"9294","2107078459",#0d0887,"3967747.29","463350.6335","4","128.5941132","35.8532439",,,POINT (463350.6334832713 3967747.2898959764)
"1757",Point (128.59308720000001358 35.85331399999999746),"9295","2107078461",#0d0887,"3967755.45","463258.0231","3","128.5930872","35.853314",,,POINT (463258.0231229679 3967755.4497690126)
"1759",Point (128.59329700000000685 35.85200489999999718),"9297","2107080143",#0d0887,"3967610.175","463276.3633","4","128.593297","35.8520049",,,POINT (463276.36334224005 3967610.175074003)
"1760",Point (128.59126919999999927 35.8524700999999979),"9301","2107077531",#0d0887,"3967662.535","463093.4758","4","128.5912692","35.8524701",,,POINT (463093.4758026478 3967662.5348468027)
"1761",Point (128.59231529999999566 35.85202660000000208),"9302","2107080141",#0d0887,"3967612.951","463187.7294","4","128.5923153","35.8520266",,,POINT (463187.72935818107 3967612.9508636114)
"1762",Point (128.59127459999999132 35.85288320000000084),"9303","2107077533",#0d0887,"3967708.351","463094.1548","3","128.5912746","35.8528832",,,POINT (463094.1548397502 3967708.3508803737)
"1763",Point (128.59240650000000983 35.85244399999999843),"9304","2107080948",#0d0887,"3967659.212","463196.1573","4","128.5924065","35.852444",,,POINT (463196.1572854325 3967659.2115380047)
"1764",Point (128.59065449999999942 35.8524762999999993),"9305","4644297623",#0d0887,"3967663.455","463037.9738","3","128.5906545","35.8524763",,,POINT (463037.9737791318 3967663.454595461)
"1765",Point (128.59193429999999125 35.85287220000000019),"9307","4644297633",#0d0887,"3967706.882","463153.7177","3","128.5919343","35.8528722",,,POINT (463153.7176572087 3967706.8821500335)
"1766",Point (128.59191559999999299 35.85329370000000182),"9308","4644297632",#0d0887,"3967753.639","463152.2242","3","128.5919156","35.8532937",,,POINT (463152.22415958054 3967753.6389341448)
"1767",Point (128.59229869999998641 35.85360539999999929),"9310","2107078458",#0d0887,"3967788.066","463186.9603","3","128.5922987","35.8536054",,,POINT (463186.9602556478 3967788.0662101824)
"1768",Point (128.59243330000001038 35.85328750000000042),"9311","2107082464",#0d0887,"3967752.756","463198.967","3","128.5924333","35.8532875",,,POINT (463198.96700576093 3967752.7563869064)
"1769",Point (128.59332919999999945 35.85325269999999875),"9312","2107078464",#0d0887,"3967748.56","463279.8462","3","128.5933292","35.8532527",,,POINT (463279.84623642766 3967748.5599453636)
"1770",Point (128.5943240000000003 35.85287329999999884),"9313","2107081636",#0d0887,"3967706.107","463369.4972","3","128.594324","35.8528733",,,POINT (463369.49721154425 3967706.10666297)
"1771",Point (128.59164110000000392 35.85530469999999781),"9314","3884756930",#0d0887,"3967976.788","463128.3693","3","128.5916411","35.8553047",,,POINT (463128.3693274518 3967976.788034443)
"1772",Point (128.5933018000000061 35.85283580000000114),"9315","2107081640",#0d0887,"3967702.331","463277.1799","4","128.5933018","35.8528358",,,POINT (463277.17990922416 3967702.330692627)
"1773",Point (128.5921758000000068 35.85525260000000003),"9316","2107083742",#0d0887,"3967970.808","463176.6247","4","128.5921758","35.8552526",,,POINT (463176.62474210927 3967970.8080525566)
"1774",Point (128.59328629999998839 35.85244399999999843),"9317","2107080944",#0d0887,"3967658.881","463275.5997","4","128.5932863","35.852444",,,POINT (463275.59965462476 3967658.880886659)
"1775",Point (128.59255079999999793 35.85286190000000062),"9318","2107081638",#0d0887,"3967705.508","463209.38","4","128.5925508","35.8528619",,,POINT (463209.3800486897 3967705.5077071157)
"1777",Point (128.5921162999999865 35.85286920000000066),"9320","4644297635",#0d0887,"3967706.481","463170.15","3","128.5921163","35.8528692",,,POINT (463170.15004329034 3967706.480873139)
"1778",Point (128.59209290000001147 35.8532915999999986),"9321","4644297634",#0d0887,"3967753.339","463168.2325","3","128.5920929","35.8532916",,,POINT (463168.2324884424 3967753.3392449175)
"1780",Point (128.59214900000000625 35.85596129999999704),"9325","2107085197",#0d0887,"3968049.422","463174.5326","3","128.592149","35.8559613",,,POINT (463174.5326432193 3968049.4220671384)
"1781",Point (128.59224889999998709 35.85680969999999945),"9326","2107085198",#0d0887,"3968143.483","463183.9451","4","128.5922489","35.8568097",,,POINT (463183.94507390773 3968143.482920777)
"1782",Point (128.59218490000000656 35.85626609999999914),"9328","3884756928",#0d0887,"3968083.215","463177.9151","3","128.5921849","35.8562661",,,POINT (463177.91507226444 3968083.214786424)
"1783",Point (128.59227010000000746 35.85691690000000165),"9329","7105462552",#0d0887,"3968155.365","463185.9088","4","128.5922701","35.8569169",,,POINT (463185.90880571713 3968155.364799574)
"1865",Point (128.62858600000001275 35.79305339999999802),"9560","2261019032",#0d0887,"3961059.069","466438.0251","3","128.628586","35.7930534",,,POINT (466438.0250545651 3961059.069036347)
"1873",Point (128.59132059999998887 35.86609200000000186),"9571","8246643957",#0d0887,"3969173.36","463104.43","4","128.5913206","35.866092",,,POINT (463104.42998830724 3969173.35995489)
"1874",Point (128.59355400000001168 35.86817789999999917),"9581","8246643950",#0d0887,"3969403.873","463307.024","4","128.593554","35.8681779",,,POINT (463307.02397558163 3969403.8731193063)
"1875",Point (128.59373709999999846 35.86815649999999778),"9582","8246643964",#0d0887,"3969401.431","463323.544","4","128.5937371","35.8681565",,,POINT (463323.544033592 3969401.4308887557)
"1876",Point (128.59389909999998736 35.86977939999999876),"9594","8246643967",#0d0887,"3969581.371","463338.9166","4","128.5938991","35.8697794",,,POINT (463338.9166409771 3969581.3709637676)
"1881",Point (128.59435189999999238 35.86541509999999988),"9599","3890437300",#0d0887,"3969097.143","463377.7857","3","128.5943519","35.8654151",,,POINT (463377.7857314379 3969097.143489204)
"1883",Point (128.59416170000000079 35.86527370000000303),"9601","3890437298",#0d0887,"3969081.532","463360.5492","3","128.5941617","35.8652737",,,POINT (463360.54915729695 3969081.5316355242)
"1885",Point (128.59525890000000459 35.86701570000000316),"9603","2312568509",#0d0887,"3969274.332","463460.4056","3","128.5952589","35.8670157",,,POINT (463460.40556429356 3969274.3315770566)
"1886",Point (128.59360000000000923 35.86669460000000242),"9604","8246643961",#0d0887,"3969239.339","463310.493","4","128.5936","35.8666946",,,POINT (463310.4930415669 3969239.3385394504)
"1887",Point (128.59432639999999992 35.86549409999999938),"9605","8246643958",#0d0887,"3969105.915","463375.5199","3","128.5943264","35.8654941",,,POINT (463375.5199083388 3969105.9151664837)
"1955",Point (128.59401829999998768 35.85849129999999718),"9859","4840097848",#0d0887,"3968329.329","463344.4801","3","128.5940183","35.8584913",,,POINT (463344.48010210734 3968329.3294410845)
"1977",Point (128.5936704000000077 35.86232789999999682),"9881","2537800926",#0d0887,"3968754.988","463314.8364","3","128.5936704","35.8623279",,,POINT (463314.83640150196 3968754.988370765)
"1980",Point (128.59373790000000781 35.86265689999999751),"9884","2537800939",#0d0887,"3968791.453","463321.0822","3","128.5937379","35.8626569",,,POINT (463321.08220347646 3968791.4534147754)
"1986",Point (128.59456270000001155 35.86288360000000353),"9890","2537800944",#0d0887,"3968816.288","463395.653","4","128.5945627","35.8628836",,,POINT (463395.6529775192 3968816.2883569202)
"2044",Point (128.59154259999999681 35.86164870000000349),"9948","2539360228",#0d0887,"3968680.457","463122.4139","4","128.5915426","35.8616487",,,POINT (463122.41392467124 3968680.456537113)
"2045",Point (128.59217620000001148 35.86196079999999853),"9949","2539360236",#0d0887,"3968714.834","463179.7632","3","128.5921762","35.8619608",,,POINT (463179.7631683641 3968714.833742233)
"2046",Point (128.59161409999998682 35.86079099999999897),"9950","3110969217",#0d0887,"3968585.3","463128.4721","4","128.5916141","35.860791",,,POINT (463128.47211008845 3968585.299550982)
"2047",Point (128.59113039999999728 35.86176809999999904),"9951","2539360232",#0d0887,"3968693.855","463085.2536","4","128.5911304","35.8617681",,,POINT (463085.2536021515 3968693.8550498034)
"2048",Point (128.59175229999999601 35.86209519999999884),"9952","2539360240",#0d0887,"3968729.9","463141.5535","3","128.5917523","35.8620952",,,POINT (463141.5535173631 3968729.900118454)
"2049",Point (128.59118330000001151 35.86092029999999653),"9953","3110969218",#0d0887,"3968599.803","463089.6366","4","128.5911833","35.8609203",,,POINT (463089.63663964724 3968599.8030904992)
"2050",Point (128.59081570000000738 35.86186649999999787),"9954","2539360234",#0d0887,"3968704.888","463056.8865","4","128.5908157","35.8618665",,,POINT (463056.8864567618 3968704.8877138146)
"2051",Point (128.59135109999999713 35.86222229999999911),"9955","2539360242",#0d0887,"3968744.148","463105.3901","3","128.5913511","35.8622223",,,POINT (463105.3900781227 3968744.1484330134)
"2052",Point (128.59078819999999155 35.86105529999999675),"9956","3110969223",#0d0887,"3968614.926","463054.0272","4","128.5907882","35.8610553",,,POINT (463054.02715724264 3968614.9255191674)
"2053",Point (128.59103790000000345 35.86232150000000019),"9957","2539360246",#0d0887,"3968755.269","463077.1589","4","128.5910379","35.8623215",,,POINT (463077.1588691228 3968755.2691983185)
"2054",Point (128.5904692999999952 35.86115749999999736),"9958","3110969225",#0d0887,"3968626.381","463025.2824","4","128.5904693","35.8611575",,,POINT (463025.28235778806 3968626.3813374937)
"2055",Point (128.59072330000000761 35.86243160000000074),"9959","2539360248",#0d0887,"3968767.6","463048.8064","4","128.5907233","35.8624316",,,POINT (463048.8063911701 3968767.5995349176)
"2056",Point (128.59166110000001026 35.86212410000000261),"9960","5138188626",#0d0887,"3968733.14","463133.3329","3","128.5916611","35.8621241",,,POINT (463133.3329085495 3968733.139877952)
"2057",Point (128.59119920000000548 35.86265499999999662),"9962","5138188624",#0d0887,"3968792.198","463091.8764","3","128.5911992","35.862655",,,POINT (463091.8764149513 3968792.197787056)
"2058",Point (128.58952110000001312 35.86232040000000154),"9965","2694340090",#0d0887,"3968755.721","462940.2144","3","128.5895211","35.8623204",,,POINT (462940.21444927505 3968755.720906037)
"2059",Point (128.59117850000001226 35.86299410000000165),"9970","5138187616",#0d0887,"3968829.816","463090.1648","3","128.5911785","35.8629941",,,POINT (463090.1647502794 3968829.8161876183)
"2060",Point (128.59214410000001294 35.8641508999999985),"9972","2539360281",#0d0887,"3968957.756","463177.878","3","128.5921441","35.8641509",,,POINT (463177.8780493551 3968957.756325197)
"2061",Point (128.59238320000000044 35.86558019999999658),"9979","5177522405",#0d0887,"3969116.194","463200.1254","3","128.5923832","35.8655802",,,POINT (463200.125401674 3969116.1942797233)
"2062",Point (128.59097339999999576 35.86549430000000172),"9985","2539360304",#0d0887,"3969107.198","463072.8073","3","128.5909734","35.8654943",,,POINT (463072.807330036 3969107.1982911103)
"2063",Point (128.59103110000000925 35.86580889999999755),"9986","5177522404",#0d0887,"3969142.07","463078.1625","3","128.5910311","35.8658089",,,POINT (463078.1624773724 3969142.06974162)
"2064",Point (128.59231990000000678 35.8657693999999978),"9988","2539360307",#0d0887,"3969137.203","463194.4981","3","128.5923199","35.8657694",,,POINT (463194.4980940814 3969137.2028450696)
"2065",Point (128.59231260000001384 35.86589819999999662),"9989","8246643956",#0d0887,"3969151.491","463193.8986","4","128.5923126","35.8658982",,,POINT (463193.8986000709 3969151.49118972)
"2066",Point (128.59132840000000897 35.86594560000000342),"9990","2539360319",#0d0887,"3969157.119","463105.0663","3","128.5913284","35.8659456",,,POINT (463105.0663180814 3969157.1193446005)
"2067",Point (128.59268359999998665 35.86569589999999863),"9991","5177522406",#0d0887,"3969128.914","463227.2993","3","128.5926836","35.8656959",,,POINT (463227.2992774768 3969128.913913672)
"2076",Point (128.59236300000000597 35.85738630000000171),"10002","2554019373",#0d0887,"3968207.392","463194.5138","4","128.592363","35.8573863",,,POINT (463194.51380171423 3968207.3923351485)
"2077",Point (128.59105080000000498 35.85760030000000143),"10003","2694336088",#0d0887,"3968231.622","463076.1341","3","128.5910508","35.8576003",,,POINT (463076.1340540732 3968231.622256937)
"2078",Point (128.59137519999998744 35.85826339999999846),"10004","2694336091",#0d0887,"3968305.046","463105.7314","4","128.5913752","35.8582634",,,POINT (463105.73142055754 3968305.0461732806)
"2079",Point (128.59410959999999591 35.85778450000000106),"10005","2694334839",#0d0887,"3968250.902","463352.3982","3","128.5941096","35.8577845",,,POINT (463352.39817807166 3968250.9020107095)
"2100",Point (128.62993489999999497 35.85866109999999907),"10063","2607583967",#0d0887,"3968335.297","466587.4259","1","128.6299349","35.8586611",,,POINT (466587.42590989254 3968335.2973970366)
"2101",Point (128.62989029999999957 35.85855459999999795),"10064","3794124834",#0d0887,"3968323.5","466583.3543","4","128.6298903","35.8585546",crossing,,POINT (466583.3543332824 3968323.5004279944)
"2102",Point (128.62635299999999461 35.85348940000000084),"10079","2607584062",#0d0887,"3967762.92","466261.8294","3","128.626353","35.8534894",,,POINT (466261.8294047442 3967762.919739303)
"2103",Point (128.58996400000000904 35.85637450000000115),"10107","2607654797",#0d0887,"3968096.076","462977.4368","4","128.589964","35.8563745",,,POINT (462977.4368278224 3968096.0760809346)
"2104",Point (128.58986809999998968 35.85690850000000296),"10109","2607654796",#0d0887,"3968155.34","462969.0262","3","128.5898681","35.8569085",,,POINT (462969.0262157543 3968155.3398523373)
"2112",Point (128.58994920000000661 35.8450798000000006),"10119","7710282445",#0d0887,"3966843.355","462970.8496","3","128.5899492","35.8450798",,,POINT (462970.84958920925 3966843.355406304)
"2113",Point (128.58799120000000471 35.84576560000000001),"10121","2607669335",#0d0887,"3966920.162","462794.3541","3","128.5879912","35.8457656",,,POINT (462794.3540717697 3966920.162120603)
"2114",Point (128.5897611999999981 35.84570130000000177),"10122","2607669339",#0d0887,"3966912.359","462954.1614","3","128.5897612","35.8457013",,,POINT (462954.16141189064 3966912.3587902924)
"2115",Point (128.58838389999999663 35.8462095000000005),"10123","2607669337",#0d0887,"3966969.247","462830.0234","3","128.5883839","35.8462095",,,POINT (462830.02340169833 3966969.246992221)
"2116",Point (128.58854089999999815 35.84620170000000172),"10124","2607669346",#0d0887,"3966968.322","462844.1973","3","128.5885409","35.8462017",,,POINT (462844.1973384255 3966968.32223768)
"2117",Point (128.5916740000000118 35.84002459999999957),"10261","9449873429",#0d0887,"3966282.019","463124.2666","3","128.591674","35.8400246",,,POINT (463124.2666228019 3966282.0186456614)
"2118",Point (128.59170599999998785 35.84030719999999803),"10262","2640615559",#0d0887,"3966313.35","463127.2873","1","128.591706","35.8403072",,,POINT (463127.28732829716 3966313.3504738496)
"2119",Point (128.57947020000000293 35.88609490000000335),"10291","2641716544",#0d0887,"3971396.483","462044.113","4","128.5794702","35.8860949",,,POINT (462044.1129899524 3971396.4828482093)
"2120",Point (128.57946340000000873 35.88621160000000287),"10292","7105481436",#0d0887,"3971409.429","462043.5549","4","128.5794634","35.8862116",,,POINT (462043.5549261955 3971409.4290886857)
"2121",Point (128.57902770000001169 35.88501949999999852),"10293","2641716611",#0d0887,"3971277.378","462003.6602","3","128.5790277","35.8850195",,,POINT (462003.66019843984 3971277.3784555756)
"2122",Point (128.57998839999999063 35.88584579999999846),"10294","2641716592",#0d0887,"3971368.653","462090.7659","4","128.5799884","35.8858458",,,POINT (462090.7658688372 3971368.6532030185)
"2123",Point (128.5784616999999912 35.88650820000000152),"10295","2641716652",#0d0887,"3971442.715","461953.2857","4","128.5784617","35.8865082",,,POINT (461953.28567645873 3971442.7154756933)
"2124",Point (128.57875210000000266 35.88485730000000018),"10305","2641716650",#0d0887,"3971259.495","461978.7073","3","128.5787521","35.8848573",,,POINT (461978.7072761663 3971259.495465336)
"2125",Point (128.57898009999999545 35.88490490000000221),"10306","2641716564",#0d0887,"3971264.686","461999.3091","3","128.5789801","35.8849049",,,POINT (461999.3091195793 3971264.6862807483)
"2126",Point (128.57956949999999097 35.88488770000000017),"10311","2641716609",#0d0887,"3971262.55","462052.4997","4","128.5795695","35.8848877",,,POINT (462052.49966833607 3971262.549588166)
