field_1,wkt_geom,field_1_1,osmid,color,y,x,street_cou,lon,lat,highway,ref,geometry
"388",Point (128.61974939999998924 35.87256740000000121),"2646","3792817418",#0d0887,"3969881.213","465673.7869","4","128.6197494","35.8725674",,,POINT (465673.786882075 3969881.21287567)
"389",Point (128.61851550000000088 35.8721279000000024),"2647","4836086069",#0d0887,"3969832.9","465562.2088","4","128.6185155","35.8721279",,,POINT (465562.2088030627 3969832.900490917)
"390",Point (128.60096350000000598 35.84072789999999742),"2803","436833878",#0d0887,"3966356.562","463963.5196","3","128.6009635","35.8407279",,,POINT (463963.5195530869 3966356.5624606297)
"391",Point (128.60026970000001256 35.84075680000000119),"2804","1357514691",#0d0887,"3966360.024","463900.8761","3","128.6002697","35.8407568",,,POINT (463900.8761267637 3966360.0235692156)
"392",Point (128.6010443000000123 35.83950209999999714),"2805","790573261",#0d0887,"3966220.576","463970.2622","3","128.6010443","35.8395021",,,POINT (463970.26222314365 3966220.5761515526)
"396",Point (128.60393320000000017 35.84446200000000005),"2896","436834165",#0d0887,"3966769.631","464233.3872","4","128.6039332","35.844462",,,POINT (464233.38720753056 3966769.631370069)
"398",Point (128.60206230000000005 35.84458190000000144),"2898","2107073481",#0d0887,"3966783.615","464064.4898","3","128.6020623","35.8445819",,,POINT (464064.4897532784 3966783.615326155)
"403",Point (128.60833999999999833 35.88284999999999769),"2927","436835292",#0d0887,"3971025.754","464648.3946","3","128.60834","35.88285",,,POINT (464648.3945797341 3971025.7542832633)
"404",Point (128.60766000000000986 35.88311999999999813),"2928","436835293",#0d0887,"3971055.947","464587.137","3","128.60766","35.88312",,,POINT (464587.13702383364 3971055.947002524)
"405",Point (128.60908680000000004 35.88264099999999956),"2929","4864256132",#0d0887,"3971002.304","464715.7091","3","128.6090868","35.882641",,,POINT (464715.70908957947 3971002.3035884574)
"406",Point (128.60796690000000808 35.88230240000000038),"2930","4634553155",#0d0887,"3970965.153","464614.4745","4","128.6079669","35.8823024",,,POINT (464614.47446994146 3970965.1531768097)
"407",Point (128.60812580000001049 35.88358190000000292),"2931","4864256114",#0d0887,"3971107.009","464629.386","3","128.6081258","35.8835819",,,POINT (464629.3860227909 3971107.009195072)
"408",Point (128.60719940000001316 35.88340529999999973),"2932","4634555582",#0d0887,"3971087.758","464545.6899","3","128.6071994","35.8834053",,,POINT (464545.68992028356 3971087.7575248843)
"410",Point (128.60643799999999715 35.88387019999999694),"2934","4636851867",#0d0887,"3971139.598","464477.173","4","128.606438","35.8838702",,,POINT (464477.1729746458 3971139.597544978)
"414",Point (128.60932869999999184 35.88141860000000349),"2954","5527524151",#0d0887,"3970866.636","464737.0015","4","128.6093287","35.8814186",,,POINT (464737.0015302546 3970866.6359462356)
"419",Point (128.60587000000001012 35.86567999999999756),"2964","436837261",#0d0887,"3969122.272","464417.7721","3","128.60587","35.86568",,,POINT (464417.7721039251 3969122.2721354263)
"420",Point (128.60623169999999504 35.8668223000000026),"2965","436837262",#0d0887,"3969248.836","464450.9369","4","128.6062317","35.8668223",,,POINT (464450.93686120684 3969248.8364726794)
"421",Point (128.60572709999999574 35.86520449999999727),"2966","2537823893",#0d0887,"3969069.585","464404.6583","4","128.6057271","35.8652045",,,POINT (464404.65833490324 3969069.5850295434)
"422",Point (128.60688289999998801 35.86497430000000008),"2967","3114914358",#0d0887,"3969043.633","464508.903","4","128.6068829","35.8649743",,,POINT (464508.90296773857 3969043.6327874996)
"423",Point (128.60728190000000382 35.8666324000000003),"2968","3874205704",#0d0887,"3969227.393","464545.6639","3","128.6072819","35.8666324",,,POINT (464545.6638976451 3969227.3928287486)
"424",Point (128.60649269999998978 35.86891589999999752),"2971","436837263",#0d0887,"3969480.949","464475.4343","4","128.6064927","35.8689159",,,POINT (464475.43427079014 3969480.9490752365)
"425",Point (128.60742870000001403 35.86882010000000065),"2975","7713250236",#0d0887,"3969469.984","464559.8911","3","128.6074287","35.8688201",,,POINT (464559.8910829937 3969469.9839661587)
"426",Point (128.60874400000000151 35.86869630000000342),"2976","436837266",#0d0887,"3969455.777","464678.5779","4","128.608744","35.8686963",,,POINT (464678.57789642614 3969455.7770261215)
"427",Point (128.60880149999999844 35.86746540000000039),"2977","4864212617",#0d0887,"3969319.233","464683.2227","4","128.6088015","35.8674654",,,POINT (464683.2226828597 3969319.233455536)
"428",Point (128.60874060000000441 35.86930850000000248),"2978","7713250229",#0d0887,"3969523.679","464678.5426","3","128.6087406","35.8693085",,,POINT (464678.54264298314 3969523.679198614)
"429",Point (128.60793509999999173 35.86877549999999815),"2979","3874637175",#0d0887,"3969464.854","464605.5877","3","128.6079351","35.8687755",,,POINT (464605.5876828718 3969464.853828059)
"430",Point (128.60924850000000674 35.86864479999999844),"2980","3874205658",#0d0887,"3969449.883","464724.1","4","128.6092485","35.8686448",,,POINT (464724.1000463258 3969449.882889315)
"431",Point (128.61763160000000994 35.87458949999999902),"3009","436837481",#0d0887,"3970106.236","465483.4838","4","128.6176316","35.8745895",,,POINT (465483.4837568726 3970106.235741674)
"432",Point (128.61731760000000691 35.87518339999999739),"3010","8237551306",#0d0887,"3970172.218","465455.3966","3","128.6173176","35.8751834",,,POINT (465455.39657180523 3970172.2179203727)
"433",Point (128.61852049999998826 35.8747971000000021),"3011","3792817415",#0d0887,"3970128.948","465563.8153","3","128.6185205","35.8747971",,,POINT (465563.8152566211 3970128.9478460476)
"434",Point (128.61704340000000002 35.87443489999999713),"3012","4836086056",#0d0887,"3970089.296","465430.3193","3","128.6170434","35.8744349",,,POINT (465430.3193440362 3970089.296396096)
"435",Point (128.61808719999999084 35.87376489999999762),"3013","4836086050",#0d0887,"3970014.616","465524.2539","3","128.6180872","35.8737649",,,POINT (465524.2538514327 3970014.616079567)
"441",Point (128.60072719999999435 35.86048490000000299),"3125","436841134",#0d0887,"3968547.952","463951.1231","4","128.6007272","35.8604849",,,POINT (463951.1230884604 3968547.951815483)
"442",Point (128.60118790000001354 35.86054570000000297),"3126","2554013972",#0d0887,"3968554.526","463992.7457","3","128.6011879","35.8605457",,,POINT (463992.74571256875 3968554.525609681)
"443",Point (128.60044609999999921 35.86123640000000279),"3127","2537800872",#0d0887,"3968631.407","463926.084","4","128.6004461","35.8612364",,,POINT (463926.0839835363 3968631.4065014822)
"444",Point (128.60096609999999373 35.85987740000000201),"3128","2108381109",#0d0887,"3968480.484","463972.4177","4","128.6009661","35.8598774",,,POINT (463972.41770126385 3968480.484212357)
"445",Point (128.60069960000001288 35.84223269999999673),"3243","436847957",#0d0887,"3966523.561","463940.368","4","128.6006996","35.8422327",,,POINT (463940.36804501 3966523.5608677515)
"446",Point (128.60010239999999726 35.84227529999999717),"3244","1356044209",#0d0887,"3966528.506","463886.4557","3","128.6001024","35.8422753",,,POINT (463886.455721447 3966528.505994801)
"448",Point (128.60075699999998733 35.84288719999999984),"3246","1355997248",#0d0887,"3966596.132","463945.8479","4","128.600757","35.8428872",,,POINT (463945.8478939142 3966596.131983604)
"449",Point (128.60094050000000721 35.84467740000000191),"3247","436847958",#0d0887,"3966794.62","463963.229","4","128.6009405","35.8446774",,,POINT (463963.22900251864 3966794.6200797977)
"450",Point (128.60093399999999519 35.84473239999999805),"3248","2107072423",#0d0887,"3966800.723","463962.6669","3","128.600934","35.8447324",,,POINT (463962.66690277925 3966800.7226666277)
"451",Point (128.60088310000000433 35.84400560000000269),"3249","1355997250",#0d0887,"3966720.13","463957.7416","4","128.6008831","35.8440056",,,POINT (463957.7415663367 3966720.130145931)
"452",Point (128.6020501000000138 35.84459050000000246),"3250","1356044212",#0d0887,"3966784.574","464063.3919","3","128.6020501","35.8445905",,,POINT (464063.39191402425 3966784.573655357)
"453",Point (128.60108850000000302 35.84623959999999698),"3252","436847960",#0d0887,"3966967.833","463977.3005","3","128.6010885","35.8462396",,,POINT (463977.30054905295 3966967.833255043)
"454",Point (128.60105020000000309 35.8460407000000032),"3253","1356044217",#0d0887,"3966945.787","463973.752","3","128.6010502","35.8460407",,,POINT (463973.75199075363 3966945.7868371177)
"455",Point (128.60060870000000932 35.8471738000000002),"3254","1354444695",#0d0887,"3967071.625","463934.3962","4","128.6006087","35.8471738",,,POINT (463934.3961738008 3967071.6246012333)
"463",Point (128.60857680000000869 35.86639819999999901),"3363","436851646",#0d0887,"3969200.948","464662.4632","4","128.6085768","35.8663982",,,POINT (464662.46323503036 3969200.948307907)
"464",Point (128.60872800000001348 35.86683330000000325),"3364","4864215421",#0d0887,"3969249.152","464676.3067","3","128.608728","35.8668333",,,POINT (464676.3066695619 3969249.151911617)
"466",Point (128.60755839999998784 35.86658239999999864),"3366","3874637183",#0d0887,"3969221.747","464570.604","3","128.6075584","35.8665824",,,POINT (464570.60400697484 3969221.7469677534)
"473",Point (128.59635620000000245 35.9001355999999987),"3491","436855606",#0d0887,"3972947.361","463574.6382","3","128.5963562","35.9001356",,,POINT (463574.63816162565 3972947.3605223796)
"475",Point (128.59603340000001026 35.89917330000000106),"3493","4639274050",#0d0887,"3972840.749","463545.0668","3","128.5960334","35.8991733",,,POINT (463545.06684062514 3972840.7487234897)
"518",Point (128.59868330000000469 35.83855630000000048),"3567","436859616",#0d0887,"3966116.547","463756.6087","4","128.5986833","35.8385563",,,POINT (463756.6087077741 3966116.5470080734)
"519",Point (128.60013000000000716 35.83825949999999949),"3568","1344279308",#0d0887,"3966083.093","463887.1281","4","128.60013","35.8382595",,,POINT (463887.12807330134 3966083.0933234747)
"520",Point (128.59646680000000174 35.88208829999999949),"3650","436863607",#0d0887,"3970945.631","463576.3539","3","128.5964668","35.8820883",,,POINT (463576.3539460386 3970945.6306554554)
"521",Point (128.61611800000000017 35.87709790000000254),"3755","5001251272",#0d0887,"3970384.986","465347.9424","3","128.616118","35.8770979",,,POINT (465347.9423620149 3970384.985588256)
"522",Point (128.61656389999998851 35.87653290000000084),"3756","7496819450",#0d0887,"3970322.162","465387.947","4","128.6165639","35.8765329",,,POINT (465387.9470420317 3970322.161719804)
"523",Point (128.61681120000000078 35.87660780000000216),"3757","5001251275",#0d0887,"3970330.382","465410.303","3","128.6168112","35.8766078",,,POINT (465410.30301180965 3970330.38158858)
"524",Point (128.60633999999998878 35.87127999999999872),"3834","436872449",#0d0887,"3969743.214","464462.7046","4","128.60634","35.87128",,,POINT (464462.7045763429 3969743.214078583)
"525",Point (128.60632019999999898 35.87166409999999672),"3835","3874205691",#0d0887,"3969785.823","464461.0887","4","128.6063202","35.8716641",,,POINT (464461.08866623766 3969785.822983322)
"526",Point (128.60756950000001098 35.87117099999999681),"3837","3874637161",#0d0887,"3969730.678","464573.6486","3","128.6075695","35.871171",,,POINT (464573.64858991693 3969730.678392967)
"527",Point (128.6050574999999867 35.87137369999999947),"3838","6763521071",#0d0887,"3969754.074","464346.9695","4","128.6050575","35.8713737",,,POINT (464346.969463564 3969754.0735155954)
"528",Point (128.60630359999998973 35.87198690000000312),"3839","3874637157",#0d0887,"3969821.632","464459.7343","3","128.6063036","35.8719869",,,POINT (464459.7342747478 3969821.6317565436)
"529",Point (128.60619729999999095 35.87349979999999761),"3840","3874636647",#0d0887,"3969989.471","464450.814","3","128.6061973","35.8734998",,,POINT (464450.8140172508 3969989.470812527)
"530",Point (128.58911069999999199 35.88871060000000313),"3952","3969037659",#0d0887,"3971682.898","462915.4629","3","128.5891107","35.8887106",,,POINT (462915.4629331544 3971682.8983845245)
"531",Point (128.58686230000000705 35.8909103000000016),"3953","436875888",#0d0887,"3971927.73","462713.5653","4","128.5868623","35.8909103",,,POINT (462713.56532057136 3971927.7302325466)
"532",Point (128.58817010000001346 35.89130589999999899),"3954","9510369176",#0d0887,"3971971.109","462831.7822","3","128.5881701","35.8913059",,,POINT (462831.782204511 3971971.1094538113)
"533",Point (128.5866455999999971 35.89141459999999739),"3955","7591633354",#0d0887,"3971983.747","462694.2442","3","128.5866456","35.8914146",,,POINT (462694.24421254994 3971983.7466137027)
"534",Point (128.60288189999999986 35.89215889999999831),"3969","436876107",#0d0887,"3972060.223","464159.9338","3","128.6028819","35.8921589",,,POINT (464159.93376109056 3972060.2234782544)
"535",Point (128.60283920000000535 35.8923445000000001),"3970","3968858973",#0d0887,"3972080.825","464156.1637","3","128.6028392","35.8923445",,,POINT (464156.16370724887 3972080.824677099)
"536",Point (128.6030328999999881 35.89232369999999861),"3971","3968858972",#0d0887,"3972078.447","464173.6359","3","128.6030329","35.8923237",,,POINT (464173.6358857855 3972078.4466509493)
"537",Point (128.60276609999999664 35.89196679999999873),"3972","3968858968",#0d0887,"3972038.959","464149.3961","3","128.6027661","35.8919668",,,POINT (464149.39610933285 3972038.9594762935)
"538",Point (128.60519999999999641 35.89256300000000266),"3973","436876111",#0d0887,"3972104.196","464369.3253","4","128.6052","35.892563",,,POINT (464369.3253166776 3972104.1959690833)
"539",Point (128.6045195000000092 35.89255659999999892),"3974","4636656284",#0d0887,"3972103.734","464307.9071","4","128.6045195","35.8925566",,,POINT (464307.9070553236 3972103.734441042)
"540",Point (128.60531069999998977 35.89256369999999663),"3975","5538023843",#0d0887,"3972104.233","464379.3163","4","128.6053107","35.8925637",,,POINT (464379.31634799694 3972104.2332539223)
"541",Point (128.60520040000000108 35.892316000000001),"3977","5586144924",#0d0887,"3972076.8","464369.2507","4","128.6052004","35.892316",crossing,,POINT (464369.25074515294 3972076.800199644)
"548",Point (128.60054379999999696 35.876694999999998),"3984","4655177252",#0d0887,"3970345.931","463941.9091","4","128.6005438","35.876695",,,POINT (463941.909059158 3970345.9308411665)
"565",Point (128.59938690000001316 35.8362959000000032),"4261","1344279428",#0d0887,"3965865.58","463819.1257","3","128.5993869","35.8362959",,,POINT (463819.12565062434 3965865.5800967165)
"566",Point (128.60008289999998965 35.83727309999999733),"4263","1361272829",#0d0887,"3965973.707","463882.4273","3","128.6000829","35.8372731",,,POINT (463882.4272738289 3965973.7066449854)
"567",Point (128.59958040000000778 35.84896119999999797),"4264","443541420",#0d0887,"3967270.249","463842.3501","3","128.5995804","35.8489612",,,POINT (463842.350133282 3967270.2494527074)
"574",Point (128.62247610000000009 35.80106659999999863),"4345","2261417054",#0d0887,"3961949.937","465889.3408","3","128.6224761","35.8010666",,,POINT (465889.34076504933 3961949.9365510517)
"583",Point (128.60873920000000226 35.86956700000000353),"4379","700951088",#0d0887,"3969552.351","464678.531","4","128.6087392","35.869567",,,POINT (464678.53097756166 3969552.350719329)
"588",Point (128.60353900000001204 35.87296429999999958),"4422","7710165811",#0d0887,"3969931.047","464210.6031","3","128.603539","35.8729643",,,POINT (464210.6030743628 3969931.0466362797)
"613",Point (128.59943530000001033 35.90442910000000154),"4566","5103641144",#0d0887,"3973422.425","463854.4541","3","128.5994353","35.9044291",,,POINT (463854.45405833103 3973422.4248453868)
"614",Point (128.59890200000000959 35.9041712000000004),"4573","5103641126",#0d0887,"3973394.018","463806.2133","3","128.598902","35.9041712",,,POINT (463806.2132665027 3973394.017635906)
"615",Point (128.59830650000000674 35.90388659999999987),"4574","5103641122",#0d0887,"3973362.672","463752.3472","3","128.5983065","35.9038866",,,POINT (463752.34721241327 3973362.6723682727)
"619",Point (128.60873459999999113 35.87032310000000024),"4620","3114914382",#0d0887,"3969636.214","464678.4513","3","128.6087346","35.8703231",,,POINT (464678.4512703201 3969636.2137205196)
"620",Point (128.60911300000000779 35.86948979999999665),"4621","3874205690",#0d0887,"3969543.653","464712.2421","3","128.609113","35.8694898",,,POINT (464712.24209201895 3969543.65327238)
"621",Point (128.60881879999999455 35.86709479999999672),"4625","700951101",#0d0887,"3969278.123","464684.6201","3","128.6088188","35.8670948",,,POINT (464684.6200771493 3969278.122858198)
"622",Point (128.60921239999998988 35.86704300000000245),"4626","3874205660",#0d0887,"3969272.235","464720.131","3","128.6092124","35.867043",,,POINT (464720.1310382198 3969272.2354919827)
"625",Point (128.6001152999999988 35.84076319999999782),"4660","790573249",#0d0887,"3966360.79","463886.9353","3","128.6001153","35.8407632",,,POINT (463886.9352925287 3966360.7903821077)
"626",Point (128.59982579999999075 35.84078519999999912),"4661","1356044206",#0d0887,"3966363.337","463860.8008","3","128.5998258","35.8407852",,,POINT (463860.80077009054 3966363.337340888)
"627",Point (128.5995531000000085 35.84020329999999888),"4662","790822544",#0d0887,"3966298.898","463835.9093","3","128.5995531","35.8402033",,,POINT (463835.90934486175 3966298.8980949)
"628",Point (128.60146750000001248 35.8395167999999984),"4663","790573264",#0d0887,"3966222.051","464008.4883","3","128.6014675","35.8395168",,,POINT (464008.48830250744 3966222.050824491)
"629",Point (128.59982500000000982 35.83935410000000132),"4664","790573262",#0d0887,"3966204.611","463860.0794","3","128.599825","35.8393541",,,POINT (463860.07939494844 3966204.6107369023)
"630",Point (128.60306600000001254 35.83966559999999646),"4665","790573267",#0d0887,"3966237.968","464152.9167","1","128.603066","35.8396656",,,POINT (464152.9166848586 3966237.9678345565)
"633",Point (128.62263790000000085 35.80112290000000286),"4728","5303765910",#0d0887,"3961956.125","465903.9841","4","128.6226379","35.8011229",,,POINT (465903.9841098712 3961956.124542451)
"634",Point (128.59758260000000973 35.87725189999999742),"4757","4655177247",#0d0887,"3970408.795","463674.8605","5","128.5975826","35.8772519",,,POINT (463674.8604777529 3970408.794613122)
"635",Point (128.60052400000000716 35.87594729999999998),"4761","817238145",#0d0887,"3970263.008","463939.7829","3","128.600524","35.8759473",,,POINT (463939.7828918248 3970263.008360227)
"636",Point (128.59983809999999949 35.87607700000000222),"4762","3110969640",#0d0887,"3970277.647","463877.9261","3","128.5998381","35.876077",,,POINT (463877.92608722777 3970277.647002866)
"637",Point (128.60052840000000174 35.87588120000000202),"4763","4655182116",#0d0887,"3970255.675","463940.1501","3","128.6005284","35.8758812",,,POINT (463940.1501210875 3970255.6753767203)
"639",Point (128.607685900000007 35.88188099999999991),"4779","5527524152",#0d0887,"3970918.516","464588.9233","3","128.6076859","35.881881",,,POINT (464588.9232638377 3970918.516087687)
"647",Point (128.60042550000000006 35.83731699999999876),"5225","1344279221",#0d0887,"3965978.449","463913.3884","3","128.6004255","35.837317",,,POINT (463913.38842788176 3965978.449309177)
"648",Point (128.60070460000000026 35.83661510000000305),"5226","1344279316",#0d0887,"3965900.497","463938.2772","3","128.6007046","35.8366151",,,POINT (463938.2771551378 3965900.496971772)
"649",Point (128.60027170000000751 35.83782959999999917),"5227","1344279449",#0d0887,"3966035.36","463899.7305","3","128.6002717","35.8378296",,,POINT (463899.7305135184 3966035.3597664637)
"650",Point (128.60046919999999204 35.83655809999999775),"5230","1361272824",#0d0887,"3965894.262","463916.9915","3","128.6004692","35.8365581",,,POINT (463916.9914622057 3965894.261733663)
"656",Point (128.60594820000000027 35.84426049999999719),"5246","1344375306",#0d0887,"3966746.548","464415.2617","1","128.6059482","35.8442605",,,POINT (464415.26167062623 3966746.5477631935)
"669",Point (128.60031399999999735 35.85466439999999722),"5331","1354439507",#0d0887,"3967902.536","463911.1786","4","128.600314","35.8546644",,,POINT (463911.17858661996 3967902.53603991)
"671",Point (128.60283699999999385 35.84549750000000046),"5339","2569234436",#0d0887,"3966884.883","464134.8611","1","128.602837","35.8454975",,,POINT (464134.86112614826 3966884.8826377667)
"672",Point (128.59940489999999613 35.84672270000000083),"5340","1356044218",#0d0887,"3967022.036","463825.4859","3","128.5994049","35.8467227",,,POINT (463825.4858948138 3967022.036342852)
"673",Point (128.59941939999998795 35.84234080000000233),"5353","1355997247",#0d0887,"3966536.023","463824.8055","4","128.5994194","35.8423408",,,POINT (463824.8054777996 3966536.0230669733)
"674",Point (128.59919320000000198 35.84083340000000106),"5354","1356044207",#0d0887,"3966368.917","463803.6931","3","128.5991932","35.8408334",,,POINT (463803.69310873316 3966368.9171495573)
"675",Point (128.60083099999999945 35.84345809999999943),"5355","1355997249",#0d0887,"3966659.425","463952.7889","3","128.600831","35.8434581",,,POINT (463952.78891438805 3966659.4247030863)
"676",Point (128.60309589999999957 35.84271150000000006),"5356","1356044210",#0d0887,"3966575.785","464156.9873","3","128.6030959","35.8427115",,,POINT (464156.98728930386 3966575.785329468)
"677",Point (128.60240630000001261 35.84387989999999746),"5357","1356044211",#0d0887,"3966705.628","464095.2382","3","128.6024063","35.8438799",,,POINT (464095.2382162741 3966705.6284035905)
"678",Point (128.59914190000000644 35.84702769999999816),"5362","6862210080",#0d0887,"3967055.962","463801.875","3","128.5991419","35.8470277",,,POINT (463801.87496521213 3967055.9619742166)
"679",Point (128.60293559999999502 35.85322109999999896),"5368","1362695802",#0d0887,"3967741.492","464147.242","3","128.6029356","35.8532211",,,POINT (464147.2419534322 3967741.4916129424)
"680",Point (128.60334649999998646 35.85471720000000317),"5369","1362695841",#0d0887,"3967907.278","464185.017","3","128.6033465","35.8547172",,,POINT (464185.0170452744 3967907.2776628407)
"686",Point (128.60316960000000108 35.85191530000000171),"5400","3884756956",#0d0887,"3967596.576","464167.7835","3","128.6031696","35.8519153",,,POINT (464167.78346766485 3967596.576030406)
"693",Point (128.60360990000000925 35.85323850000000334),"5413","3884756965",#0d0887,"3967743.175","464208.1357","3","128.6036099","35.8532385",,,POINT (464208.13570816617 3967743.1745630605)
"696",Point (128.6034533000000124 35.85471179999999691),"5416","1362695843",#0d0887,"3967906.64","464194.6579","3","128.6034533","35.8547118",,,POINT (464194.6579445582 3967906.639635126)
"701",Point (128.6098344000000111 35.80984540000000038),"5499","1430168556",#0d0887,"3962928.086","464750.9907","3","128.6098344","35.8098454",,,POINT (464750.9906716989 3962928.085763135)
"705",Point (128.60058860000000891 35.874980800000003),"8997","2093702874",#0d0887,"3970155.787","463945.1764","3","128.6005886","35.8749808",,,POINT (463945.1763541929 3970155.7869633283)
"706",Point (128.60055790000001252 35.87544090000000097),"8998","3110969632",#0d0887,"3970206.829","463942.6135","3","128.6005579","35.8754409",,,POINT (463942.61354538583 3970206.829429273)
"707",Point (128.59960259999999721 35.87525099999999867),"8999","3110969628",#0d0887,"3970186.12","463856.2925","3","128.5996026","35.875251",,,POINT (463856.29251580173 3970186.119760288)
"708",Point (128.60193599999999492 35.87474840000000142),"9000","3110969618",#0d0887,"3970129.515","464066.7017","3","128.601936","35.8747484",,,POINT (464066.70167905284 3970129.514698938)
"709",Point (128.60261610000000587 35.84999119999999806),"9023","2097607402",#0d0887,"3967383.372","464116.9375","3","128.6026161","35.8499912",,,POINT (464116.93746371934 3967383.371783911)
"710",Point (128.60234919999999192 35.85574689999999975),"9330","2108380612",#0d0887,"3968021.85","464095.4318","3","128.6023492","35.8557469",,,POINT (464095.43179167574 3968021.8501683497)
"711",Point (128.60216239999999743 35.8565289000000007),"9331","2554013932",#0d0887,"3968108.653","464078.918","3","128.6021624","35.8565289",,,POINT (464078.917986286 3968108.6525624855)
"712",Point (128.60117089999999962 35.85933419999999927),"9339","2108380846",#0d0887,"3968420.161","463990.6629","3","128.6011709","35.8593342",,,POINT (463990.66290157515 3968420.160921099)
"713",Point (128.60210580000000391 35.85676579999999802),"9342","6862534984",#0d0887,"3968134.949","464073.9144","3","128.6021058","35.8567658",,,POINT (464073.91438531334 3968134.9485945995)
"714",Point (128.60132229999999254 35.85991990000000129),"9343","2554013968",#0d0887,"3968485.067","464004.5973","3","128.6013223","35.8599199",,,POINT (464004.59731725865 3968485.066857479)
"717",Point (128.61411879999999996 35.84058540000000193),"9346","2137643116",#0d0887,"3966335.992","465151.5015","3","128.6141188","35.8405854",,,POINT (465151.5014855492 3966335.992431864)
"718",Point (128.61449049999998806 35.84055670000000049),"9347","4641942598",#0d0887,"3966332.677","465185.0569","3","128.6144905","35.8405567",,,POINT (465185.0569155618 3966332.676930709)
"719",Point (128.61349160000000325 35.8406337999999991),"9348","2137643123",#0d0887,"3966341.584","465094.8807","3","128.6134916","35.8406338",,,POINT (465094.88068854966 3966341.584147833)
"720",Point (128.61417819999999779 35.84122949999999719),"9349","2137643129",#0d0887,"3966407.41","465157.1475","3","128.6141782","35.8412295",,,POINT (465157.14754026657 3966407.410000337)
"721",Point (128.61359619999998927 35.84154439999999653),"9350","2137643136",#0d0887,"3966442.544","465104.7259","3","128.6135962","35.8415444",,,POINT (465104.7258684835 3966442.5437399684)
"722",Point (128.614203300000014 35.84150220000000076),"9354","2137643133",#0d0887,"3966437.647","465159.5335","3","128.6142033","35.8415022",,,POINT (465159.53353800264 3966437.646895511)
"723",Point (128.61357889999999315 35.84189620000000076),"9358","2137643154",#0d0887,"3966481.569","465103.3176","3","128.6135789","35.8418962",,,POINT (465103.3176294437 3966481.5689226286)
"724",Point (128.61343070000000921 35.84165079999999648),"9359","2137643138",#0d0887,"3966454.404","465089.8265","1","128.6134307","35.8416508",,,POINT (465089.82647934905 3966454.4038627013)
"725",Point (128.61237769999999614 35.84172730000000229),"9360","2137643152",#0d0887,"3966463.265","464994.7657","3","128.6123777","35.8417273",,,POINT (464994.7656534917 3966463.264868861)
"726",Point (128.61243210000000659 35.84260969999999702),"9365","2137643168",#0d0887,"3966561.115","465000.0661","3","128.6124321","35.8426097",,,POINT (465000.06606472057 3966561.114598434)
"727",Point (128.61356200000000172 35.8422424000000035),"9366","2137643159",#0d0887,"3966519.973","465101.9431","3","128.613562","35.8422424",,,POINT (465101.9430754745 3966519.9728552485)
"728",Point (128.61353099999999472 35.84249590000000296),"9368","2137643163",#0d0887,"3966548.1","465099.2546","3","128.613531","35.8424959",,,POINT (465099.254597007 3966548.10023068)
"729",Point (128.61351899999999659 35.84259360000000072),"9370","2137643166",#0d0887,"3966558.941","465098.2137","3","128.613519","35.8425936",,,POINT (465098.2137126759 3966558.9406625084)
"730",Point (128.61289070000000834 35.84256080000000111),"9371","2137643165",#0d0887,"3966555.527","465041.4594","3","128.6128907","35.8425608",,,POINT (465041.4594076007 3966555.5270303497)
"731",Point (128.61316419999999994 35.84345249999999794),"9372","2137643191",#0d0887,"3966654.33","465066.5494","3","128.6131642","35.8434525",,,POINT (465066.5494013644 3966654.3300355193)
"732",Point (128.6134766000000127 35.84294020000000103),"9373","2137643174",#0d0887,"3966597.398","465094.5366","3","128.6134766","35.8429402",,,POINT (465094.53655394906 3966597.398062281)
"733",Point (128.61250039999998762 35.84335579999999766),"9374","3019481667",#0d0887,"3966643.842","465006.5618","3","128.6125004","35.8433558",,,POINT (465006.5617587354 3966643.841996461)
"734",Point (128.61351080000000024 35.84328920000000096),"9377","2137643182",#0d0887,"3966636.094","465097.7779","3","128.6135108","35.8432892",,,POINT (465097.77794016624 3966636.094329206)
"735",Point (128.61352529999999206 35.84342569999999739),"9380","2137643189",#0d0887,"3966651.229","465099.1472","3","128.6135253","35.8434257",,,POINT (465099.1471803443 3966651.228715577)
"736",Point (128.61323899999999298 35.84429690000000335),"9385","2137643205",#0d0887,"3966747.958","465073.6745","4","128.613239","35.8442969",,,POINT (465073.674498681 3966747.957870642)
"737",Point (128.61414229999999748 35.84423890000000057),"9390","2137643202",#0d0887,"3966741.203","465155.2217","3","128.6141423","35.8442389",,,POINT (465155.2217316374 3966741.202871678)
"738",Point (128.61360300000001189 35.84426679999999976),"9391","2137643203",#0d0887,"3966744.49","465106.5324","4","128.613603","35.8442668",,,POINT (465106.5323733969 3966744.4895283626)
"739",Point (128.61259899999998879 35.84433339999999646),"9394","2137643206",#0d0887,"3966752.235","465015.8953","3","128.612599","35.8443334",,,POINT (465015.8952582065 3966752.2348265075)
"740",Point (128.61338889999998969 35.8459902000000028),"9395","2137643238",#0d0887,"3966935.713","465087.9533","4","128.6133889","35.8459902",,,POINT (465087.9533496493 3966935.7125936896)
"741",Point (128.61261719999998832 35.84450540000000274),"9396","3019480713",#0d0887,"3966771.305","465017.6143","3","128.6126172","35.8445054",,,POINT (465017.61434130213 3966771.3052760777)
"742",Point (128.61375670000001037 35.84596160000000253),"9403","2137643235",#0d0887,"3966932.409","465121.1543","4","128.6137567","35.8459616",,,POINT (465121.15433903487 3966932.4093124554)
