name,month,H_M_10,H_M_20,H_M_30,H_M_40,H_M_50,H_M_60,H_M_70,H_W_10,H_W_20,H_W_30,H_W_40,H_W_50,H_W_60,H_W_70,W_M_10,W_M_20,W_M_30,W_M_40,W_M_50,W_M_60,W_M_70,W_W_10,W_W_20,W_W_30,W_W_40,W_W_50,W_W_60,W_W_70,V_M_10,V_M_20,V_M_30,V_M_40,V_M_50,V_M_60,V_M_70,V_W_10,V_W_20,V_W_30,V_W_40,V_W_50,V_W_60,V_W_70
가창,11,0.7752487411883187,0.7049919436052366,0.5383403826787511,0.6762910372608251,0.8192255790533737,0.672419939577039,0.4153534743202416,0.6575599194360524,0.4812567975830815,0.47962638469285035,0.7030433031218531,0.9022769385699893,0.698686807653575,0.6007170191339375,0.04374723061430012,0.2380584088620344,0.4973504531722054,0.732632426988922,0.8004984894259823,0.40566465256797557,0.08795266868076526,0.13152668680765373,0.1473293051359517,0.253248741188318,0.36813796576032254,0.4546002014098696,0.16125780463242692,0.04905135951661633,0.4009103726082579,0.5107734138972811,0.5550241691842903,0.6965377643504531,0.6897139979859013,0.42429204431017126,0.1898882175226587,0.4478267875125881,0.3661460221550856,0.41231520644511566,0.53279556898288,0.5557663645518632,0.3657069486404834,0.22067573011077557
가창,12,0.6954037205620421,0.6880180091035029,0.5341589154957447,0.642162081931526,0.8526192360973682,0.7031486245794579,0.43700079160894517,0.5709311300217695,0.4978666138927371,0.45428854146051834,0.6506085493766083,0.9542222442113594,0.7717346131011283,0.6475875717395606,0.05032357015634279,0.22847615278052638,0.45573223827429254,0.7114258856125076,0.7541955274094596,0.3967059172768651,0.09971897882446072,0.1461478329705126,0.14766277458935284,0.2583633485058381,0.36651098357411466,0.4460053433603797,0.16962002770631318,0.062142291707896286,0.3527458935285969,0.41991984959430045,0.46818622600435367,0.5963111023154568,0.5949030279042147,0.3783168414803087,0.15440926182465867,0.3710310706510983,0.32434098555313673,0.35344053037799333,0.4536512962596475,0.4920443301009305,0.30783297051256675,0.17436275479912913
경대칠성,1,3.3236279214431703,2.6476688438638636,2.269254198880299,2.4830240824669,2.2624417932995664,1.901597796143252,1.6387558873189374,3.108305340798008,2.070250599840045,2.4218919399271326,2.855053319114906,2.710076201901718,2.3106196125477663,2.4659757398027202,0.11107837909890692,0.3059066471163246,0.4038656358304451,0.48939949346840805,0.4358226695103526,0.2441691104594328,0.11979272194081576,0.10062783257797944,0.3212134541899937,0.37415466986581364,0.44973851417399757,0.4384530791788857,0.30469385941526683,0.1311705767350929,0.6895843330667385,1.0106476050830886,0.818909179774283,0.8472622856127252,0.7556122811694657,0.5325568737225628,0.32827379365502507,0.6657889007375801,0.8472389584999535,0.7076708433306662,0.7811399182440246,0.7393572825024438,0.5850459877366024,0.4087258953168042
경대칠성,2,3.2899931129476556,2.4418090810704483,2.222816558441557,2.361350108225104,2.1918211334120445,1.8435018201495457,1.611835645415191,3.0207361767020853,1.9567379968516352,2.339368358913818,2.715366243604884,2.6409949330972045,2.266688557654468,2.4366297717434087,0.10929850452577716,0.2964027449822905,0.3988781483667855,0.48924931129476645,0.4394478059818972,0.2293117866981505,0.1195501279024003,0.09215490948445478,0.3159363931523021,0.3782875836284923,0.4651458579299492,0.43672594451003466,0.2964529220779216,0.13153433687524585,0.7666698642266837,1.1186184081070452,0.8825585399449024,0.9253386953955128,0.7898288075560814,0.5454597107438017,0.3384157319952775,0.7646910665092481,0.9274786009445092,0.7860733963006696,0.8634019578905928,0.7837303227075947,0.5993479437229442,0.42071133412042433
경대칠성,3,2.9826921709766334,2.8208364436150384,2.166473829201105,2.283473073846976,2.098790766906602,1.6943926064160644,1.5523176041944364,2.774936461388076,2.053866524482361,2.31642628632365,2.6662114547231885,2.507190971296545,2.1787958766551174,2.3346098818092993,0.3657506887052331,0.32001377410468335,0.43239513907402455,0.5318854972007466,0.47684573002754854,0.24342242068781642,0.12609259752954757,0.36692815249266775,0.3576435172842807,0.4266753310228372,0.5029589887141207,0.46579600995290205,0.3055438549720067,0.14527748156047252,0.7409681862614413,1.0903683462187854,0.8438796320981072,0.8902488225362115,0.8134504132231409,0.5654163334221987,0.3680063094285963,0.6893155158624356,0.8913667466453381,0.7496487603305784,0.8437496667555314,0.798373766995468,0.6402463787434457,0.4453439082911222
경대칠성,4,2.9586407254361817,2.8032139577594095,2.170004361799818,2.2357396694214904,2.043993572084483,1.645855601469236,1.5166303948576694,2.761910697887967,2.0657947658402165,2.2868895775941227,2.6554224058769496,2.4407153351698785,2.1077587235996336,2.307883838383842,0.3509022038567492,0.3306432506887057,0.41594375573920955,0.5207252066115702,0.4741124885215806,0.2355819559228651,0.12332346189164389,0.3732405876951338,0.3789051882460972,0.4247213039485768,0.5024853076216717,0.4585977961432512,0.295260789715335,0.13796786042240616,0.755110422405877,1.1063714416896229,0.8643849862258958,0.902951561065197,0.822859044995409,0.5673168044077133,0.3566131772268132,0.7009595959595961,0.9098172635445356,0.7581880165289246,0.8564336547291096,0.8065980257116636,0.6381090449954075,0.45598783287419603
경대칠성,5,2.9887794365946783,2.775296809739627,2.20825579845375,2.2767884119790276,2.078736114813828,1.6611534701857276,1.5274351284102032,2.814195770016884,2.0213483071181004,2.3015209277525996,2.6120754465475864,2.424355949524573,2.09653181373856,2.301482715720254,0.3169259308628807,0.3106027281613795,0.38907158091175603,0.4610417222074103,0.4308877632631289,0.2114573891406737,0.10507909002043911,0.3146740869101568,0.35199435706033916,0.3892033235581619,0.45572225184395315,0.4113549720074642,0.26948547054118915,0.1187912112325601,0.8090693592819688,1.142378254687638,0.8876317426464048,0.9278636807962305,0.8178554607660173,0.5528136941260102,0.35785390562516656,0.7648951390740254,0.9366013507509112,0.7895087976539582,0.8771578690127078,0.81401715098196,0.6325384341953255,0.4497625077757041
경대칠성,6,2.908889118457298,2.67988269054178,2.1614598255280084,2.159834481175393,2.0250927456382013,1.6547915518824574,1.4918948576675855,2.7530532598714434,1.9626159320477514,2.2671416437098295,2.55077157943067,2.3946297061524353,2.1055569329660244,2.2740153810835624,0.3228539944903582,0.315433425160698,0.40993870523416,0.5109189623507803,0.46658999081726343,0.24620730027548182,0.128434573002755,0.35074563820018284,0.35703925619834753,0.42252043158861335,0.48771533516987997,0.45492033976124935,0.3054949494949496,0.14157598714416875,0.7487706611570247,1.0769019742883392,0.8415383379247017,0.8699191919191905,0.7876586317722676,0.5500893021120298,0.34810560146923764,0.7000390266299358,0.8804538567493098,0.7505626721763082,0.8366572543618002,0.7788840679522493,0.6051349862258948,0.45841827364554605
경대칠성,7,3.0365155958411076,2.5015955745134684,2.145327023904738,2.1511856838176504,1.9961308095618975,1.645167510885983,1.4947740602505986,2.8323549275748703,1.899315515862436,2.2862350039989354,2.5444525904203372,2.4250046654225534,2.119819381498271,2.2669352617079914,0.15292366480049788,0.33220430107526916,0.3914296187683284,0.5041195681151693,0.46585399449035786,0.25840553630143115,0.140118857193637,0.1849011374744506,0.3560719363725232,0.4132444681418295,0.45945214609437485,0.44143250688705254,0.3070845552297164,0.1643943837198971,0.8305267484226427,1.0596096596463174,0.830336132586865,0.8756242779703185,0.7816420065760251,0.5555778459077579,0.3449491246778638,0.7895567848573717,0.8642064338398644,0.7476939482804597,0.8303230249711184,0.780710477206078,0.6226592908557729,0.4358493290678044
경대칠성,8,3.124480805118638,2.4945758908735445,2.2250977517106567,2.2634790722473994,2.1071412067893016,1.7251161912378918,1.5422176308539934,2.928955167510886,1.8984201990580276,2.3202166089042953,2.6477601528481336,2.5002772593974987,2.1562434461921267,2.3233355549631223,0.1160117302052787,0.2926033057851237,0.38929018928285647,0.4624913356438286,0.4206053941171245,0.23438905180840636,0.11738802985870436,0.15372300719808038,0.3346343197369588,0.3856398293788325,0.4125630942859677,0.40917710832666854,0.2787125655380785,0.1356460499422376,0.7733086732426903,1.029934684084245,0.8095201279658742,0.8442835243934956,0.7438598595929974,0.5113694126010843,0.33321092153203585,0.7377683728783442,0.8290351461832381,0.7088205367457565,0.7950655380787356,0.7383020083533286,0.595366346751977,0.41783635474984465
경대칠성,9,2.9945500459136833,2.6488119834710755,2.176397842056933,2.283153810835629,2.0927022497704315,1.7415105601469245,1.5573964646464646,2.7877027089072555,1.930532598714416,2.3065987144168947,2.670362488521577,2.533819788797058,2.197070247933883,2.3518859044995413,0.2827814508723599,0.3038252984389347,0.37481129476583974,0.4864143709825523,0.4281457759412308,0.24171602387511515,0.12790909090909092,0.31296235078053225,0.3537031680440773,0.3843943985307624,0.4531138659320474,0.42233746556473784,0.2923859044995407,0.15322796143250678,0.7935872359963267,1.075508723599633,0.889330119375573,0.9099802571166185,0.7852245179063357,0.5387598714416895,0.33907001836547274,0.7278888888888883,0.876499311294767,0.770414370982553,0.8529632690541774,0.7667334710743806,0.6031377410468316,0.42611179981634506
경대칠성,10,3.0639387274504597,2.77444392606416,2.2284528570159106,2.2949135786012618,2.1101759530791817,1.7245703367990777,1.5613225362125653,2.846172131875949,2.0012858793210686,2.3455962854349943,2.6912490002665987,2.514272638407541,2.1672982760152846,2.375224828934507,0.2851346307651284,0.3149700079978672,0.38792388696347607,0.4923033857637954,0.44332622411801237,0.2614780502976985,0.12620367901892804,0.3045567848573701,0.3611150359904025,0.39068781658224466,0.4473196036612452,0.43669110459432986,0.3058253354660979,0.14735203945614503,0.7524886696880843,1.0850166622234068,0.8352179418821649,0.8476968363991839,0.7744123789211756,0.5365309250866436,0.3385963743001865,0.7060406113925166,0.875759353061405,0.7421403181373863,0.8222365147071886,0.7693666133475522,0.6108062294499235,0.43908913178707937
경대칠성,11,3.002314508723605,2.627936639118457,2.107150367309455,2.2072148760330554,2.055756657483931,1.6866586317722683,1.5245185950413211,2.81359113865932,1.8907704315886118,2.2555185950413215,2.612722451790632,2.456862718089992,2.116344811753907,2.3650755280073446,0.27391460055096406,0.33129683195592313,0.40806336088154244,0.5133831496786037,0.487909320477502,0.2584575298438938,0.11334389348025711,0.29320179063360907,0.3892504591368228,0.43234022038567455,0.47581014692378376,0.46547956841138716,0.3028725895316802,0.1439804866850321,0.8005773645546366,1.1005539485766762,0.8407972910927451,0.9052451790633622,0.7979662534435265,0.5490330578512388,0.3638441230486687,0.7265858585858582,0.8928780991735523,0.7620532598714412,0.8595218089990805,0.8100647382920102,0.6467300275482081,0.47635491276400405
경대칠성,12,3.065310583844309,2.5897300719808034,2.189783391095706,2.270760241713323,2.078118946058834,1.7396089931573828,1.523937616635562,2.8574175775348802,1.9089429485470546,2.3245516751088657,2.601916600017777,2.4871634230871766,2.1522545099084707,2.3653954501021954,0.2938743001866161,0.3241251221896379,0.43102683728783364,0.5355196392073225,0.5083191149026927,0.26616879943126265,0.14023571492046544,0.2906704878699011,0.37969430374122537,0.4373853639029602,0.4910626055274148,0.4673104949791169,0.33928863414200666,0.16783591042388699,0.7837612192304277,1.0717566426730645,0.8211388074291308,0.9004207766817732,0.7927035012885456,0.5379065582511328,0.33615635830445184,0.7679152226073055,0.9131784857371357,0.7687432240291475,0.8296485381675992,0.7931847063005418,0.6144943570603395,0.43425397671731986
대봉희망,1,2.7082127447239452,1.510714432475271,1.5990536851683355,2.128801549796002,1.8404320643400183,1.4930981243946115,1.5178837065954416,2.5775623000381604,1.3077906601309126,1.8846250256831725,2.4461328480436726,2.241644603598577,1.9726763333235504,2.347564648213917,0.11550294989579973,0.1693574804074087,0.27253338812410105,0.3572379582611757,0.3093240189028155,0.15266752766444586,0.09134374357920712,0.08548680618744316,0.2275261968358329,0.29702779653057126,0.356923596231178,0.30567495377028986,0.2066832017376502,0.09476180692124811,0.5502867709648069,0.5167084446270805,0.5584713375796181,0.6906774487070372,0.6405726613637038,0.46387390296163644,0.298127916874578,0.5415750388916601,0.44705744224955196,0.5488294343831642,0.6896689072177056,0.6339326073556614,0.502224603011535,0.3694458305204144
대봉희망,2,2.6564474197322254,1.4352905238528544,1.5549307812296886,2.06114682178604,1.7740010399064061,1.4279718575328222,1.479236643702067,2.5376920577148097,1.2332328090471847,1.8212072663460301,2.3273339399454045,2.149636032757052,1.9132822046015867,2.283412517873391,0.12593851553360186,0.17089204471597538,0.27103080722734957,0.3485668789808917,0.31616632003119716,0.16798323150916425,0.09818796308332255,0.09271773040426365,0.23239015988560974,0.29300110490055925,0.3576592356687897,0.30871734043936033,0.22007441830235286,0.10338619524242841,0.5821776290133892,0.5666804237618612,0.5944293513583773,0.7500022747952688,0.6695716885480322,0.46657708306252427,0.312542246197842,0.5864552190302874,0.4934229169374755,0.6041258286754191,0.7459294163525279,0.6781996620304168,0.513432016118549,0.3917684908358248
대봉희망,3,2.462006222665766,1.424014499985327,1.509082156799435,2.000599958906924,1.7268836772432432,1.3734151281223406,1.4601587953858348,2.3525457160468424,1.2156840529513635,1.810866183333824,2.3182374005694357,2.087467198919839,1.8593222577709938,2.2334195309518936,0.23778537673544847,0.156250550353694,0.286947958554698,0.3871214300390384,0.3326372949015238,0.17510992397780997,0.08041386597786851,0.3565995479761654,0.24053538407349817,0.31926472746485135,0.39056356218262955,0.3210874988992926,0.2086694649094484,0.09177668848513307,0.5589600516598664,0.49749655111685037,0.5705594528750472,0.7080422084593035,0.6595864275441025,0.4722219613138035,0.32503947870498084,0.5503052628489248,0.467531773753265,0.5809116792391924,0.6998734920308792,0.6647852886788582,0.5251557134051483,0.4091244239631337
대봉희망,4,2.466179860479224,1.4097176220806809,1.5104646648468274,1.9956375492872325,1.720546860782529,1.3402644828632093,1.4352023051258722,2.3560873521383097,1.2065953897482558,1.8181850166818323,2.253476797088263,2.047777676675766,1.8490373066424015,2.2396836518046728,0.24823748862602366,0.1695656657567488,0.289935699120413,0.3873221110100088,0.34574673946011514,0.17792144373673058,0.07931210191082821,0.361183500151653,0.24537670609645135,0.3181492265696089,0.4007276311798611,0.3306181377009402,0.20917136791022164,0.091632999696694,0.5615225962996668,0.5116778889899911,0.5663457688808008,0.7050821959356994,0.6558049742189876,0.4555125872004853,0.3104928723081594,0.5766727327873821,0.45639065817409763,0.5825368516833489,0.7027464361540782,0.6532875341219296,0.5235468607825297,0.4020063694267518
대봉희망,5,2.4296348586691696,1.3860941031436216,1.5288960638703823,1.9976888080072805,1.690369250638409,1.3289964483841616,1.402861545686694,2.31843376676744,1.184059408846751,1.7832900877630675,2.2425524670521577,2.0493128650679484,1.8050585576330402,2.2303023276292246,0.20259267956206523,0.15099269130294413,0.2523490563268663,0.34967595174498844,0.3033664034753003,0.15792039684170417,0.07541841556840544,0.298443159470486,0.2190824503214062,0.2853133347031029,0.3504813760309958,0.2934327394405472,0.1862901758196603,0.07899028442278921,0.5649948633655227,0.5402929349261796,0.5859931315858993,0.7091209016994927,0.634388740497227,0.4447483049106225,0.3089125011007075,0.5586480378056298,0.4768554991341106,0.5932084886553766,0.719573219055446,0.6482356394376119,0.5097651824239046,0.4057409962135665
대봉희망,6,2.4628892932969357,1.4001904761904773,1.514001213224142,1.991006066120719,1.7022553836821355,1.3653615407946615,1.4372023051258709,2.348841370943282,1.2185920533818624,1.7901040339702747,2.2892981498331815,2.096944191689415,1.8518698817106467,2.2585580831058576,0.26598362147406746,0.17489566272368828,0.2876651501364877,0.37036396724294807,0.33195298756445285,0.16231786472550824,0.08869457082195947,0.3506072186836523,0.24447012435547477,0.3140946314831666,0.38516135881103997,0.3204218986957839,0.1885377616014561,0.0972914771003944,0.519161965423112,0.5154225053078555,0.5498453139217476,0.6865790112223242,0.6234294813466795,0.4236939642098874,0.30206703063390905,0.5029317561419472,0.45462814680012104,0.5645529269032452,0.6987255080376104,0.6485947831361851,0.5029918107370338,0.3811610555050044
대봉희망,7,2.456938859373625,1.3768508027825896,1.4916399072470576,1.995261087792419,1.7258393260735543,1.3461343156535288,1.4228031348146404,2.3353782030584975,1.206416683788784,1.7653148023129537,2.2482570665414308,2.0626965863394884,1.830115647656229,2.2266156916845214,0.13702632892071998,0.1831125069711467,0.28490445859872626,0.3567357421703013,0.3088068331914645,0.16530071325838755,0.09908333088731687,0.15945639731133868,0.24948839120608182,0.309235081745869,0.36810707681470023,0.31678740203704264,0.19627285802342306,0.1005582787871672,0.5557785670257416,0.5082376940914027,0.5454418973260149,0.6917317796237055,0.6129766062989807,0.43369514808183407,0.2918993806686432,0.5501664269570588,0.45845284569550027,0.5430256244679915,0.6841357245589823,0.6335718688543831,0.49124805541694794,0.38722416272858035
대봉희망,8,2.570723238134376,1.3928800375708152,1.5301479350729428,2.012470574422496,1.7778449616953815,1.4213698670345505,1.4991349907540588,2.3990977134638527,1.2445783556899237,1.8110810414159502,2.3244694590390056,2.148643047932138,1.9143940238926906,2.3276961460565295,0.1080530687721976,0.16732043793477935,0.2697640083360237,0.32604185623293896,0.2974622090463476,0.1590724705744226,0.0847142563620888,0.13868149931022294,0.2313622354633244,0.2808776306906572,0.345861340221316,0.2845551674542843,0.1827620417388244,0.07771727963838096,0.5703208195133408,0.5225595115794424,0.5470715313041183,0.6629243593882984,0.5860444979306703,0.4294537556136072,0.2970310252722417,0.5766013091079872,0.4621814552819278,0.5433837212715369,0.667547036895711,0.6175053567759549,0.48903842202588804,0.38008453432739475
대봉희망,9,2.4377764634516215,1.409462845010615,1.4953739763421285,2.018513497118596,1.7693518350015174,1.378020928116468,1.4754886260236548,2.312127085229,1.215409766454353,1.7879111313315137,2.270711252653923,2.112653624507131,1.8903187746436163,2.2801037306642398,0.21948316651501407,0.15162450712769152,0.27293023961176804,0.32634030937215674,0.2904164391871396,0.1580309372156509,0.08059478313618447,0.3473397027600852,0.21691355777979993,0.2858856536245073,0.3654664846830455,0.3185953897482559,0.18681953290870487,0.08351653017895067,0.5763515316954815,0.5453979375189564,0.5892417349105237,0.7127810130421605,0.6332362754018808,0.4256060054595081,0.2930743099787686,0.526935395814377,0.49107188353048153,0.5856199575371559,0.6877743403093733,0.6207306642402179,0.47912041249620896,0.360740066727327
대봉희망,10,2.42930112418915,1.4029117379435876,1.5164345886289614,1.999568522703926,1.7328788634829317,1.3554545187707328,1.4408300801314975,2.3524784995156898,1.2184760339311378,1.7786911855352354,2.2392453550148206,2.055804103437141,1.817282867122604,2.2455120490768774,0.21940268279080669,0.15842613519621945,0.28108984707505363,0.32999882591211993,0.3064366432827501,0.1694185329771936,0.07598197775103484,0.3047976166016021,0.21541195808506264,0.3045322727406145,0.3548941853297721,0.3091346972320878,0.18433062314714277,0.08034958466641241,0.5367072705391999,0.5049616953828987,0.5758305204144543,0.6918700284716311,0.6219152308550292,0.4216760104493816,0.2995036543485277,0.5119847955619476,0.4554906219730547,0.5635325369103885,0.6820605242302384,0.6227608676509444,0.49309929848249096,0.37927646834365547
대봉희망,11,2.371021231422507,1.3294143160448904,1.4423400060661193,1.9380752198968747,1.692030330603583,1.316470124355475,1.4121704579921142,2.305554140127391,1.151983014861995,1.7180094024871106,2.156358811040338,2.0152757051865295,1.7860321504397947,2.2051498331816806,0.2372493175614193,0.17768880800727924,0.2978074006672734,0.3600636942675161,0.3244916590840159,0.18138550197148934,0.08196572641795588,0.280575068243858,0.23718380345768889,0.31989232635729464,0.38859387321807654,0.3239896875947836,0.19041492265696078,0.08234849863512289,0.5866369426751592,0.5453924780103131,0.5989147710039436,0.7629957537154989,0.6664734607218686,0.4479672429481348,0.3180955414012742,0.5630940248710954,0.48948407643312103,0.6142205034880195,0.7775978161965426,0.6884140127388536,0.5341155595996359,0.42190294206854734
