date,reviews,stars,category,address,lng,lat,name
2020.12.31,좋아용~^^,4,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.12.28,다시 오고 싶네요,4,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.12.27,호텔 잘쉬다가 갑니다 직원들이 친절하세요,5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.12.26,굿~,3.5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.12.26,직원들이 좀 친절했음 좋겠어요,4,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.12.20,맛있네요,5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.12.19,친ㅓㄹ해요,5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.12.08,,3,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.11.21,좋네용,4,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.11.21,밥도맛있고 좋아요,5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.11.18,디너뷔페는 금액이 저렴해서인지 먹을만한게 별루 없네요,3.5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.11.14,맛있어요,3,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.11.09,루프탑도 좋고 치킨도 맛있었지만 담날 아침 주차빼라고 전화오고 ㅋㅋㅋ호텔에서 이런 경우는 또 첨봤네요. 청소땜에 차를 아침 7시 반에 빼달라니 이 럴 줄 알았으먄 안갔을거 같네요. 미리 설명해주는것도 없었구요. 룸서비스는 빈밥그릇을 주시고 죄송하다는 한마디에 어떠한 서비스도 없이 밥 한공기 다시 갖다주시고 베이컨과 갈비는 턱 나갈뻔..엄청 질기네요.,1.5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.11.09,"침대도푹신해서좋고, 수영장도좋고, 뷰도좋고, 수영장에서시킨 치킨양도많고 맛있었어요. 어제까진 정말행복했는데, 오늘아침7시반부터 전화와선, 야 외주차장 물청소한다고 차빼달라고 전화왔어요. 오늘 청소할거였음 미리 연락주셔서 다른곳에 주차하도록 해야하는거 아닌가요.. 내려가는길에 찍은 엘베입니다. 엉망진창이구요, 조식뷔페추가했는데 뭐때문에(이유까먹음) 안된다며 룸서비스로 변경됐네요. 저 한트레이당 원래 3만얼마인데 뷔...",0.5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.11.07,좋아요,5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.11.07,좋아요,5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.11.07,좋아요,5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.10.31,담에는숙박하고프다,5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.10.31,뷔페 음식이 모두 깔끔하고 맛도 좋앗다,5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.10.25,대구근처최고호텔!,5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.10.25,맛도 좋고 주차장도 좋아요,4.5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.10.24,호텔수성 포시즌스뷔페 좋아요 넘 맛있게 먹었어요,5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.10.14,ㅏ,5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.10.11,좋아요,4.5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.10.10,좋아요!,5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.10.09,좋아요,3.5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.10.04,오르막이라서 가기힘들고 모기때문에 잠을 못잤네요....,3,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.10.03,좋아요,3,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.10.03,가격대비 비싸다고 느낌 인터불고3/1수준이랄까 종류는,3,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.10.02,깨끗하고 좋아요,2.5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.10.02,음식 맛있어요 배가 불러서 도저히 못 먹어서 아쉽!!,5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.09.25,가 본 뷔페 중에 제일 좋아요 음식 종류도 최상급이고 직원분들도 친절해요 분위기 굿,4.5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.09.20,좋,4.5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.09.14,뷰가 너무 좋네요.,5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.09.14,좋아요,3.5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.09.13,굿,5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.09.10,"포시즌스 평일디너 2인 갔고 서비스너무 좋았고 친절했어요 회종류빼곤 다 맛있었고 디저트퀄도 넘좋은듯 양갈비,스테이크도 맛있엇구 또가고싶어요",5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.09.08,ㅊ,5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.09.08,조아,3,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.09.05,호텔수성 수영장 짱짱뷰! 직원분들도 친절하고 좋네용??,5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.09.04,아주 좋아요,5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.09.04,루프탑 사진찍기 좋으나 비싼게 함정ㅎㅎ,4,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.08.25,힐링호캉스 굿굿,5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.08.24,"룸안에 미니온천 있는거 최고였어요! 룸컨디션 좋고, 인피니티 풀도 굿! 다만 체크인 시간 넘 오래걸리구 체크인 했는데도 아직 청소 덜끝난 룸도 있어서 복도에 청소하시는분들 우왕좌왕 하는게 좀 그랬네요. 그리고 인피니티풀은 무료지만, 데이베드 잡는게 넘 비싸요ㅜ",4.5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.08.24,"룸컨디션 진짜 별로였어요. 청소가 안된방을 그냥 주셨나봐요^^ 어메니티에 샴푸없어서 데스크에 전화했더니 확인하는데 10분. 기다리다 다시 전화하 니 샴푸 재고가 없어서 어느방에 있고 없는지가 확인안된다, 다른 걸 가져다주겠다하고 다시 10분.. 방에 있는 슬리퍼는 다 떨어져있고 사용하지않은 샤 워가운에는 커피자국, 사용하지 않은 양치컵은 뚜껑이 하나는 있고 하나는 없고, 사용하지않은 메모장에는 낙서가 그대로 발매트도 없고 방엔 ...",0.5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.08.23,,4.5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.08.23,,5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.08.23,좋긴함 또 가고싶음,5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.08.22,좋아용,5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.08.22,좋아요,2.5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.08.22,구축도 깔끔해서 좋아요 조명이 너무 없어서 조금 어두운게 아쉬웠어요,4.5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.08.19,성수기인데도 가격 저렴한 편이구 루프탑 수영장 진짜 너무 좋아요 다음에도 놀러오고 싶어요 ㅠ,5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.08.18,좋아요,5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.08.17,유아풀이따로있어서왔는데 기대만큼좋아요ㅡ근데체크인하는게 너무오래기다린다는ㅜ,4,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.08.17,"루프트탑, 위에 식당 치킨버거, 불고기버거 세트시키면 사이다에 프렌치프라이까지나옴 와...원래 이런곳은 햄버거하나만 먹어도 1.5만원 아님?ㅋ짱 맛..아쉽게 사진없 놀라고 폰 안들고감ㅜ방수팩필필필수",5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.08.16,햄버거도 맛있고 치킨도 맛있어요~^^! 또가고싶은 수성호텔이에요^^,5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.08.16,"친절. 깨끗 갠적으로 마운틴뷰가 좋은거같아요. 시티뷰,수성못뷰는 루푸틎답 인피니티풀에서 보는게 더좋은듯",4.5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.08.15,굿,5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.08.15,본관 마운틴뷰로 예약하고 체크인했는데 방에 문제가 있어서 레이크뷰로 바꿔주셨어요 ^^ 본관은 1960년에 지어져서 60년된 건물이었지만 룸상태도 괜찮고 무엇보다 뷰가 너무 좋았습니다 대 만족스러운 투숙이었습니다^^,5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.08.14,한번가봤어요 보통이에요,3,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.08.14,좋아요! 또 올래요????????,5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.08.13,맛있어요오,4,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.08.12,.,4.5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.08.12,좋아요,5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.08.09,좋아요,4,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.08.08,좋아요,5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.08.08,"0점도 아까운 최악입니다. 중요한 가족행사 식사로 한달전부터 예약했는데 모두가 기분이 상할정도로 음식이 최악이네요. 이걸 이가격대 맞는 음식이 라고 생각하시는건가요? 6000원짜리 한식뷔페가 더 기분좋게 먹을것같네요. 관계자분들 보시면 반성하시고 중요한 식사 자리면 꼭 신중히 고민하시고 다른곳가세요. 상상 이상으로 최악입니다. 저가의 예식장뷔페만도 못해서 어디 비교할수가 없네요. 분위기,음식의 질,서버들의 서비스 그 무엇...",0.5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.08.04,"수영장이 하드캐리,, 이외엔 미흡한 점이 너무 많아요",3.5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.08.03,좋아요,4,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.08.03,누가 인터불고 뷔페보다 좋다했냐 진짜 졸 별루임 다신안감,2,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.08.02,수영장보고 갔어요. 체크인 시간이 거의 한시간 이상 걸렸어요. 배드도 이불이 너무 무거워 자는내내...뒤척였어요. 두번은 가지 않을것 같아요.,1.5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.08.01,수영장 수심이 좀 아쉽긴 해요.. 하지만 호텔은 좋아요! 하지만 서비스적인 면은....,3.5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.08.01,인피니티수영장 깔끔하고 깨끗하니 좋네요. 물도 깨끗. 락스냄새 안나는 온천수. 잘 놀다갑니다. 치킨도 맛났어요~,5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.08.01,좋아요,5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.07.31,#수성호텔#루프탑 수영장 깔끔한 객실과 온천미온수의 수영장 ??가성비 갑 ??수성호텔 또 오고싶어요~^^,5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.07.30,수영장 짱 좋아요,5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.07.29,신축 호텔 수영장이 좋아요.,4.5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.07.28,좋아요,5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.07.28,좋아요,5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.07.28,좋아요,5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.07.28,좋아요,5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.07.28,호텔수성 수영장이 좋습니다.,4.5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.07.19,호텔만큼 퀄리티 도 예술입니다~직원분들 다친절하시구요~^^,4.5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.07.18,대만족합니다 강추합니다,5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.07.15,좋아요 좋아 좋아,5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.07.08,대구 수성호텔 포시즌스 뷔페입니다.. 음식 종류가 많이 다양하진 않지만 깔끔하고 맛있어요~~~,4.5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.07.05,루프탑에서 수영했어요 깔끔하고 좋네요,5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.06.27,깨끗하고 고급지고 최고좋아요ㅠㅠ,5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.06.11,할많하않,1,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.02.14,음식이 정갈하고 맛있었어요 분위기가 최고??비싸긴한데 기념일 방문하기좋을꼬같아요 ??,5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.01.29,좋습니다,4.5,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2019.05.17,좋아요,4,호텔,대구광역시 수성구 두산동 888-2,128.6191837,35.8237939,호텔수성
2020.12.17,좋아요,3.5,호텔,대구광역시 중구 동산동 360,128.5860059,35.8664277,엘디스 리젠트 호텔
2020.12.17,좋아요,4,호텔,대구광역시 중구 동산동 360,128.5860059,35.8664277,엘디스 리젠트 호텔
2020.12.17,굿,4.5,호텔,대구광역시 중구 동산동 360,128.5860059,35.8664277,엘디스 리젠트 호텔
2020.11.26,"위생상태 좋은편이고, 호텔은 항상 건조한데 가습기 대여가능해서 좋았어요. 체크인할때 차량등록했는대도 잠시 외출할때마다 등록이 안되어있어서 전화호 컴플레인 걸어야만 등록이 된부분만 감점입니다.",3.5,호텔,대구광역시 중구 동산동 360,128.5860059,35.8664277,엘디스 리젠트 호텔
2020.11.25,커피맛은 쏘쏘 직원 완전 불친절 호텔 1층 탐탐인데 직원이 왜 이렇게 블퉁시럽지? ㅡㅡ,2.5,호텔,대구광역시 중구 동산동 360,128.5860059,35.8664277,엘디스 리젠트 호텔
2020.11.24,겨울에 방이 너무 추워요...... 중앙 난방인데 제대로 안 돼서 정말 추워서 혼났어요 밖보다 추웠어요,3,호텔,대구광역시 중구 동산동 360,128.5860059,35.8664277,엘디스 리젠트 호텔
2020.11.21,호텔안에 편의점이 편리합니다,3,호텔,대구광역시 중구 동산동 360,128.5860059,35.8664277,엘디스 리젠트 호텔
2020.11.21,호텔 내 커피숍인데 좀 느리시네요,2,호텔,대구광역시 중구 동산동 360,128.5860059,35.8664277,엘디스 리젠트 호텔
2020.11.14,뷰가 좋음 자동블라인드 좋아요,5,호텔,대구광역시 중구 동산동 360,128.5860059,35.8664277,엘디스 리젠트 호텔
2020.11.11,굿,4,호텔,대구광역시 중구 동산동 360,128.5860059,35.8664277,엘디스 리젠트 호텔
2020.10.08,방에 먼지가 쌓여있고 비품 상태가 엉망이었습니다. 10월인데 방에 들어가니 싸늘해서 난방이 되냐고 물어보니 냉방만 된다고 합니다. 프론트에 안내도 매우 불친절했습니다. 추워서 도저히 못잘거같아 바로 환불받고 나왔습니다.,0.5,호텔,대구광역시 중구 동산동 360,128.5860059,35.8664277,엘디스 리젠트 호텔
2020.10.04,친절해여!,5,호텔,대구광역시 중구 동산동 360,128.5860059,35.8664277,엘디스 리젠트 호텔
2020.09.24,변기가 더러워 카운터에 얘기했더니. 메이드분들 퇴근이라 청소해줄수없다고 그냥 쓰라함... 가격대비 완전 별루임.,1.5,호텔,대구광역시 중구 동산동 360,128.5860059,35.8664277,엘디스 리젠트 호텔
2020.09.20,주말에 갔는데 알바생 언니가 너무 친절하고 예뻤어요ㅎㅎㅎㅎ,5,호텔,대구광역시 중구 동산동 360,128.5860059,35.8664277,엘디스 리젠트 호텔
2020.08.21,장마철이라 이불이 습기가 ㅠ 아쉬웠어요,3.5,호텔,대구광역시 중구 동산동 360,128.5860059,35.8664277,엘디스 리젠트 호텔
2020.08.16,"더워요 화장실에 곰팡이,청소가 아쉬워요ㅠ",3,호텔,대구광역시 중구 동산동 360,128.5860059,35.8664277,엘디스 리젠트 호텔
2020.08.16,더워요,3,호텔,대구광역시 중구 동산동 360,128.5860059,35.8664277,엘디스 리젠트 호텔
2020.08.02,.,4,호텔,대구광역시 중구 동산동 360,128.5860059,35.8664277,엘디스 리젠트 호텔
2020.07.31,,5,호텔,대구광역시 중구 동산동 360,128.5860059,35.8664277,엘디스 리젠트 호텔
2020.07.31,.,5,호텔,대구광역시 중구 동산동 360,128.5860059,35.8664277,엘디스 리젠트 호텔
2020.07.27,,5,호텔,대구광역시 중구 동산동 360,128.5860059,35.8664277,엘디스 리젠트 호텔
2020.07.19,서문시장이랑 가깝고 아담하지만 깔끔해서 하루 묵기좋아요^^*,4,호텔,대구광역시 중구 동산동 360,128.5860059,35.8664277,엘디스 리젠트 호텔
2020.07.19,탐앤탐스는 자바칩 치노가 맛잇다길래 먹어봤어여,4.5,호텔,대구광역시 중구 동산동 360,128.5860059,35.8664277,엘디스 리젠트 호텔
2020.07.14,"방도 좁고 위생도 별로에요 바닥에 쓰레기, 테이블에 먼지 시티뷰는 예쁘지만 또 오고싶지 않아요",1,호텔,대구광역시 중구 동산동 360,128.5860059,35.8664277,엘디스 리젠트 호텔
2020.07.09,커피는 나쁘지 않은데... 손이 참 더디네 ㅠㅠ,3.5,호텔,대구광역시 중구 동산동 360,128.5860059,35.8664277,엘디스 리젠트 호텔
2020.05.26,좀친절하면 좋겠어요,3,호텔,대구광역시 중구 동산동 360,128.5860059,35.8664277,엘디스 리젠트 호텔
2020.05.26,공산뿜,5,호텔,대구광역시 중구 동산동 360,128.5860059,35.8664277,엘디스 리젠트 호텔
2020.05.22,출장 갈 때마다 애용합니다. 친절해요,4.5,호텔,대구광역시 중구 동산동 360,128.5860059,35.8664277,엘디스 리젠트 호텔
2020.04.18,좋아요,5,호텔,대구광역시 중구 동산동 360,128.5860059,35.8664277,엘디스 리젠트 호텔
2020.04.04,요거트 아이스크림은 맛있었어요. 커피는 별로,3,호텔,대구광역시 중구 동산동 360,128.5860059,35.8664277,엘디스 리젠트 호텔
2020.03.10,봄날씨~ 히터가 너무 강했음,4,호텔,대구광역시 중구 동산동 360,128.5860059,35.8664277,엘디스 리젠트 호텔
2019.12.28,괜찮슴,3,호텔,대구광역시 중구 동산동 360,128.5860059,35.8664277,엘디스 리젠트 호텔
2019.11.20,재즈까페인데 라이브를 안 하네요. 아쉼,3,호텔,대구광역시 중구 동산동 360,128.5860059,35.8664277,엘디스 리젠트 호텔
2019.09.22,김치순두부 짱~!,5,호텔,대구광역시 중구 동산동 360,128.5860059,35.8664277,엘디스 리젠트 호텔
2019.09.12,좋았어요. 뷰도 만족합니다.,4,호텔,대구광역시 중구 동산동 360,128.5860059,35.8664277,엘디스 리젠트 호텔
2019.08.20,피치 플럼 너무 달다,3,호텔,대구광역시 중구 동산동 360,128.5860059,35.8664277,엘디스 리젠트 호텔
2019.08.09,음료 괜찮아요,5,호텔,대구광역시 중구 동산동 360,128.5860059,35.8664277,엘디스 리젠트 호텔
2019.08.06,무난무난,5,호텔,대구광역시 중구 동산동 360,128.5860059,35.8664277,엘디스 리젠트 호텔
2019.05.30,직원분들 친절하시고 서비스도 좋아요~,4,호텔,대구광역시 중구 동산동 360,128.5860059,35.8664277,엘디스 리젠트 호텔
2019.05.18,"20층 회의실을 대관하여 사용하였습니다. 경치는 대구 전망이 다 보일정도로 정말 좋습니다. 그리고 회의테이블도 12명 정도 앉을 수 있는 크기에 프 리젠테이션 준비되어 있고, 생수와 커피 준비가 되어 있어 좋습니다. 간단한 회의 도구(필기구, 펜접시 등)도 준비되어 있어 좋습니다. 그런데, 아쉬운 점이 몇가지 많이 보였습니다. 회의실 대관에 대한 자세한 안내가 이루어지지 않아 20층 회의실 찾는 것도 일이었고... 20층 회의실 올라가는 데 ...",3,호텔,대구광역시 중구 동산동 360,128.5860059,35.8664277,엘디스 리젠트 호텔
2015.01.19,굿~~~,4.5,호텔,대구광역시 중구 동산동 360,128.5860059,35.8664277,엘디스 리젠트 호텔
2021.01.03,,5,호텔,대구광역시 수성구 만촌동 57-29,128.6597811,35.8743558,호텔인터불고 대구
2021.01.03,,5,호텔,대구광역시 수성구 만촌동 57-29,128.6597811,35.8743558,호텔인터불고 대구
2021.01.02,,4.5,호텔,대구광역시 수성구 만촌동 57-29,128.6597811,35.8743558,호텔인터불고 대구
2021.01.02,,4.5,호텔,대구광역시 수성구 만촌동 57-29,128.6597811,35.8743558,호텔인터불고 대구
2021.01.02,또 가고 싶다.^^,4.5,호텔,대구광역시 수성구 만촌동 57-29,128.6597811,35.8743558,호텔인터불고 대구
2020.12.31,괜찮습니다,3.5,호텔,대구광역시 수성구 만촌동 57-29,128.6597811,35.8743558,호텔인터불고 대구
2020.12.31,좋아요,5,호텔,대구광역시 수성구 만촌동 57-29,128.6597811,35.8743558,호텔인터불고 대구
2020.12.30,양고기맛집,5,호텔,대구광역시 수성구 만촌동 57-29,128.6597811,35.8743558,호텔인터불고 대구
2020.12.30,뷔페 맛있어요 ㅎㅎ,4.5,호텔,대구광역시 수성구 만촌동 57-29,128.6597811,35.8743558,호텔인터불고 대구
2020.12.28,맛있어요,4,호텔,대구광역시 수성구 만촌동 57-29,128.6597811,35.8743558,호텔인터불고 대구
2020.12.27,조아요,4,호텔,대구광역시 수성구 만촌동 57-29,128.6597811,35.8743558,호텔인터불고 대구
2020.12.27,좋아요,5,호텔,대구광역시 수성구 만촌동 57-29,128.6597811,35.8743558,호텔인터불고 대구
2020.12.26,좋아요,5,호텔,대구광역시 수성구 만촌동 57-29,128.6597811,35.8743558,호텔인터불고 대구
2020.12.24,최고입니당,5,호텔,대구광역시 수성구 만촌동 57-29,128.6597811,35.8743558,호텔인터불고 대구
2020.12.20,룸 컨디션 아~~~주 훌륭합니다,5,호텔,대구광역시 수성구 만촌동 57-29,128.6597811,35.8743558,호텔인터불고 대구
2020.12.20,친절하세요.,4,호텔,대구광역시 수성구 만촌동 57-29,128.6597811,35.8743558,호텔인터불고 대구
2020.12.20,#호텔조식,5,호텔,대구광역시 수성구 만촌동 57-29,128.6597811,35.8743558,호텔인터불고 대구
2020.12.15,쫄깃한 식빵 너무 좋아요,5,호텔,대구광역시 수성구 만촌동 57-29,128.6597811,35.8743558,호텔인터불고 대구
2020.12.14,또방문ㅋ 후회안합니다ㅋㅋ 꼭가세요진짜ㅋㅋ,5,호텔,대구광역시 수성구 만촌동 57-29,128.6597811,35.8743558,호텔인터불고 대구
2020.12.13,음식 분위기 서비스 모두 굿굿~ 괜히 대구에서 가장 좋은 호텔이 아니죠~ 심비디움 한정식에서 돌잔치했는데 만족했어요~,5,호텔,대구광역시 수성구 만촌동 57-29,128.6597811,35.8743558,호텔인터불고 대구
2020.12.10,편의점이 생겨서 좋네요,5,호텔,대구광역시 수성구 만촌동 57-29,128.6597811,35.8743558,호텔인터불고 대구
2020.12.10,,5,호텔,대구광역시 수성구 만촌동 57-29,128.6597811,35.8743558,호텔인터불고 대구
2020.12.07,친절하네요 힘든시기에 힘내세요,5,호텔,대구광역시 수성구 만촌동 57-29,128.6597811,35.8743558,호텔인터불고 대구
2020.12.05,대구 뷔페중 단연 1등~?? 넘 맛있었어요~ 물건 두고온게 있어서 전화했더니 친절히 챙겨주셔서 잃어버리지도 않았구요~ 맛.서비스 최곱니다~♡,5,호텔,대구광역시 수성구 만촌동 57-29,128.6597811,35.8743558,호텔인터불고 대구
2020.12.04,????,4,호텔,대구광역시 수성구 만촌동 57-29,128.6597811,35.8743558,호텔인터불고 대구
2020.12.03,재료가 신선하고 다 맛있어요,5,호텔,대구광역시 수성구 만촌동 57-29,128.6597811,35.8743558,호텔인터불고 대구
2020.12.02,좋아요,4,호텔,대구광역시 수성구 만촌동 57-29,128.6597811,35.8743558,호텔인터불고 대구
2020.12.02,친절해요,4,호텔,대구광역시 수성구 만촌동 57-29,128.6597811,35.8743558,호텔인터불고 대구
2020.12.01,좋아요,3,호텔,대구광역시 수성구 만촌동 57-29,128.6597811,35.8743558,호텔인터불고 대구
2020.12.01,고기마싯어요,4.5,호텔,대구광역시 수성구 만촌동 57-29,128.6597811,35.8743558,호텔인터불고 대구
2020.11.30,빹빵 커피 맛있는 스프,4.5,호텔,대구광역시 수성구 만촌동 57-29,128.6597811,35.8743558,호텔인터불고 대구
2020.11.29,깨끗하고 좋아요~~,5,호텔,대구광역시 수성구 만촌동 57-29,128.6597811,35.8743558,호텔인터불고 대구
2020.11.26,자리마다 칸막이가 되있어서 안심하고 먹을 수 있음 분위기도 좋고 음식종류 다양 전반적으로 맛있지만 간이 조금 세다고 느낌,4.5,호텔,대구광역시 수성구 만촌동 57-29,128.6597811,35.8743558,호텔인터불고 대구
2020.11.25,맛남,4.5,호텔,대구광역시 수성구 만촌동 57-29,128.6597811,35.8743558,호텔인터불고 대구
2020.11.25,굿,3.5,호텔,대구광역시 수성구 만촌동 57-29,128.6597811,35.8743558,호텔인터불고 대구
2020.11.25,굿,4,호텔,대구광역시 수성구 만촌동 57-29,128.6597811,35.8743558,호텔인터불고 대구
2020.11.23,좋아요,5,호텔,대구광역시 수성구 만촌동 57-29,128.6597811,35.8743558,호텔인터불고 대구
2020.11.21,최고네요,4.5,호텔,대구광역시 수성구 만촌동 57-29,128.6597811,35.8743558,호텔인터불고 대구
2020.11.21,카페 분의긴 있으나 맛은...ㅋ,3,호텔,대구광역시 수성구 만촌동 57-29,128.6597811,35.8743558,호텔인터불고 대구
